baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
321577694,NULL,675210,103303173,135542257,NULL,22858222,Confirmatory,20220830,0,0,Inconclusive,NULL,EC50,NULL,ChEMBL,Antiviral activity against thymidine kinase positive VZV YS infected in HEL cells by plaque formation assay,"{[(1S)-2-(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)-1-(hydroxymethyl)ethoxy]methyl}phosphonic acid",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
321577695,NULL,675210,103504490,135398740,NULL,22858222,Confirmatory,20220830,0,0,Inconclusive,NULL,EC50,NULL,ChEMBL,Antiviral activity against thymidine kinase positive VZV YS infected in HEL cells by plaque formation assay,Ganciclovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
321577697,NULL,675210,160685558,135480705,NULL,22858222,Confirmatory,20220830,0,0,Inconclusive,NULL,EC50,NULL,ChEMBL,Antiviral activity against thymidine kinase positive VZV YS infected in HEL cells by plaque formation assay,"2-amino-9-[[(5S)-2-hydroxy-2-oxo-1,4,2$l^{5}-dioxaphosphinan-5-yl]methyl]-1H-purin-6-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
321577813,NULL,675212,103504490,135398740,NULL,22858222,Confirmatory,20220830,0,0,Inconclusive,NULL,EC50,NULL,ChEMBL,Antiviral activity against thymidine kinase negative VZV 07/01 infected in HEL cells by plaque formation assay,Ganciclovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
326010623,NULL,687665,103208535,60613,NULL,23047229,Confirmatory,20220830,0,0,Inconclusive,NULL,EC50,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient VZV 07/1 infected in human HEL cells assessed as reduction of virus-induced cytopathogenicity after 3 days,Cidofovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
333988951,NULL,736021,164135402,71525096,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-benzyl-1-[(E)-cinnamyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988952,NULL,736021,164138292,71525013,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(4-fluorophenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988953,NULL,736021,164135401,5304848,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(2-naphthyloxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988954,NULL,736021,164143842,71525015,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(3,4-dimethylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988955,NULL,736021,164143844,5306011,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[2-(4-Methylphenoxy)ethyl]-3-(p-tolylmethyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988956,NULL,736021,164149519,5306012,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[2-(4-Methylphenoxy)ethyl]-3-(1-phenylethyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988957,NULL,736021,164146561,5306010,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(4-tert-butylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988958,NULL,736021,164129744,71525138,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[(E)-cinnamyl]-3-(1-naphthylmethyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988959,NULL,736021,164143845,5306016,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-[(3,5-Dimethylphenyl)methyl]-1-[2-(4-methylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333988960,NULL,736021,164132585,71525136,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[(E)-cinnamyl]-3-[(3,5-dibromophenyl)methyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989244,NULL,736021,164143847,71525097,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[(E)-cinnamyl]-3-[(3,5-dimethylphenyl)methyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989245,NULL,736021,164138294,5302094,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-5-methyl-1-[2-(4-methylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989246,NULL,736021,164138296,71524969,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-(2-phenoxyethyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989247,NULL,736021,164138293,71525054,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(3,5-dimethylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989248,NULL,736021,164146562,5303134,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-[(2,5-Dimethylphenyl)methyl]-1-[2-(4-methylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989249,NULL,736021,164146563,71525057,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[2-(4-Methylphenoxy)ethyl]-3-[(2,4,6-trimethylphenyl)methyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989250,NULL,736021,164135400,71525011,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(4-phenylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989251,NULL,736021,164146564,71525134,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[(E)-cinnamyl]-3-[(3,5-difluorophenyl)methyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989252,NULL,736021,164149520,71525137,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-[(3-bromo-5-methyl-phenyl)methyl]-1-[(E)-cinnamyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989253,NULL,736021,164141041,71525014,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"4-[2-(3-Benzyl-2,4-dioxo-pyrimidin-1-yl)ethoxy]benzonitrile",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989254,NULL,736021,164138297,71525010,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(4-methylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989255,NULL,736021,164143843,71525055,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[2-(4-Methylphenoxy)ethyl]-3-(o-tolylmethyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989256,NULL,736021,164132584,71525012,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(4-chlorophenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989257,NULL,736021,164143846,71525095,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(4-methylphenoxy)ethyl]quinazoline-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989258,NULL,736021,164129743,71525056,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[2-(4-Methylphenoxy)ethyl]-3-(m-tolylmethyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989259,NULL,736021,164141042,71525135,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[(E)-cinnamyl]-3-[(3,5-dichlorophenyl)methyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989260,NULL,736021,164143848,71524970,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(2-methylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989261,NULL,736021,164132586,71524971,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"3-Benzyl-1-[2-(3-methylphenoxy)ethyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333989262,NULL,736021,164138295,5306013,NULL,23357038,Literature-derived,20200626,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"1-[2-(4-Methylphenoxy)ethyl]-3-phenethyl-pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
333990754,NULL,734104,164132301,71524787,NULL,23375089,Literature-derived,20200626,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against TK- Varicella zoster virus O7-1,"[[(R)-1-Methyl-2-(2,6-diamino-9H-purine-9-yl)ethoxy]methyl]phosphonic acid sodium[3-(hexadecyloxy)propyl] ester salt",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
334011898,NULL,722677,164130742,71508433,NULL,23176752,Confirmatory,20220830,0,0,Inactive,NULL,Activity,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus infected in human HFF cells assessed as reduction of viral replication,"1-[(1R)-2alpha,3alpha,4beta-Trihydroxycyclopentane-1beta-yl]-7-methyl-1H-imidazo[4,5-c]pyridine-4-amine",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,128878,10335,NULL,NULL
339937215,NULL,756514,174522670,71722439,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Isopropylphenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937216,NULL,756514,174496854,71722719,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Bromophenoxy)pentyl]-5-methyl-pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937217,NULL,756514,174517447,71722722,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[6-(4-Bromophenoxy)hexyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937218,NULL,756514,174496857,71722574,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Nitrophenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937219,NULL,756514,174491800,71722436,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(3-Methylphenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937220,NULL,756514,174496855,71722438,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(3,5-Dimethylphenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937221,NULL,756514,174522672,71722576,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Bromophenoxy)pentyl]-5-iodo-pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937222,NULL,756514,174496856,71722573,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Bromophenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937223,NULL,756514,174522671,71722440,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Tert-butylphenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937224,NULL,756514,174496858,71722575,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"5-Bromo-1-[5-(4-bromophenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937225,NULL,756514,174522669,71722723,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[8-(4-Bromophenoxy)octyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937226,NULL,756514,174502078,71722721,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[4-(4-Bromophenoxy)butyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937227,NULL,756514,174507274,71722434,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-(5-Phenoxypentyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937228,NULL,756514,174512400,71722570,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,1-[5-(4-Cyanophenoxy)pentyl]uracil,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937229,NULL,756514,174517448,71722725,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Aminophenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937230,NULL,756514,174486763,71722571,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"Propyl 4-[5-(2,4-dioxopyrimidin-1-yl)pentoxy]benzoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937398,NULL,756335,174522617,71723318,NULL,23727195,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"(1R,2S,3R,5R)-3-(6-aminopurin-9-yl)-5-[(2S)-2-hydroxypropyl]cyclopentane-1,2-diol",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339937399,NULL,756335,174517400,71723319,NULL,23727195,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella zoster virus,"(1R,2S,3R,5R)-3-(6-aminopurin-9-yl)-5-[(2R)-2-hydroxypropyl]cyclopentane-1,2-diol",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339938167,NULL,756514,174502080,71722437,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Methylphenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339938168,NULL,756514,174517449,71722569,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Phenylphenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339938169,NULL,756514,174507273,71722724,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"4-[5-(2,4-Dioxopyrimidin-1-yl)pentoxy]benzoic acid",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339938170,NULL,756514,174522668,71722720,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[3-(4-Bromophenoxy)propyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339938171,NULL,756514,174517450,71722572,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(4-Chlorophenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339938172,NULL,756514,174502079,71722435,NULL,23743443,Literature-derived,20200629,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus YS,"1-[5-(2-Methylphenoxy)pentyl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
339992475,NULL,774682,174504160,73350964,NULL,23932449,Literature-derived,20220318,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus VR-1367 infected in African green monkey BSC1 cells assessed as inhibition of virus plaque formation,"3-[3-(Hydroxymethyl)-2-methyl-1,2-oxazolidin-5-yl]-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,579,10335,NULL,NULL
339992476,NULL,774682,174493761,73347859,NULL,23932449,Literature-derived,20220318,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus VR-1367 infected in African green monkey BSC1 cells assessed as inhibition of virus plaque formation,"3-[3-(Hydroxymethyl)-2-methyl-1,2-oxazolidin-5-yl]-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,579,10335,NULL,NULL
339992477,NULL,774682,103504725,135398513,NULL,23932449,Literature-derived,20220318,0,0,Active,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus VR-1367 infected in African green monkey BSC1 cells assessed as inhibition of virus plaque formation,Acyclovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,579,10335,NULL,NULL
339992478,NULL,774682,174504161,73350965,NULL,23932449,Literature-derived,20220318,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus VR-1367 infected in African green monkey BSC1 cells assessed as inhibition of virus plaque formation,"3-[3-(Hydroxymethyl)-2-methyl-1,2-oxazolidin-5-yl]-6-phenylfuro[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,579,10335,NULL,NULL
339992479,NULL,774682,174509273,73352434,NULL,23932449,Literature-derived,20220318,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus VR-1367 infected in African green monkey BSC1 cells assessed as inhibition of virus plaque formation,"3-[3-(Hydroxymethyl)-2-methyl-1,2-oxazolidin-5-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,579,10335,NULL,NULL
339992480,NULL,774682,174519446,73355443,NULL,23932449,Literature-derived,20220318,0,0,Inactive,NULL,NULL,NULL,ChEMBL,Antiviral activity against Varicella-zoster virus VR-1367 infected in African green monkey BSC1 cells assessed as inhibition of virus plaque formation,"3-[3-(Hydroxymethyl)-2-methyl-1,2-oxazolidin-5-yl]-6-propylfuro[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,579,10335,NULL,NULL
340860710,NULL,1097059,194135918,71466640,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-1-(2-bromo-4-cyanophenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860711,NULL,1097059,194142795,9590064,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,(Naphthalen-1-yloxy)-acetic acid (1-phenyl-ethylidene)-hydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
