mol_id,MATS3p,F07[C-F],CATS2D_06_DD,nArNH2,nRCO
TOX4573,0.6172246999256624,0.0,0.0,0.0,0.0
TOX458,0.7199595454210956,0.0,0.0,0.0,0.0
TOX4580,0.6639410708481496,0.0,0.0,0.0,0.0
TOX4585,0.6802966317680058,0.0,0.0,0.0,0.0
TOX4586,0.6564334984096256,0.0,0.0,0.0,0.0
TOX4589,0.5317001742226577,0.0,0.0,0.0,0.0
TOX459,0.7766860718651697,0.0,0.0,0.0,0.0
TOX4597,0.5890492354177482,0.0,0.0,0.0,0.0
TOX4598,0.5486879175234916,0.0,0.0,0.0,0.0
TOX4599,0.6423692409367214,0.0,0.0,0.0,0.0
TOX46,0.6166561749857942,0.0,0.0,0.0,0.0
TOX4600,0.4409498712609814,0.0,0.0,0.0,0.0
TOX4602,0.6602209954893014,0.0,0.0,0.0,0.0
TOX4603,0.6724055955008885,0.0,0.0,0.0,0.0
TOX4615,0.6986134473312826,0.0,0.0,0.0,0.0
TOX462,0.758788136711381,0.0,0.05,0.0,0.0
TOX4621,0.691214992875735,0.0,0.0,0.0,0.0
TOX4624,0.6619549924853336,0.0,0.0,0.0,0.0
TOX4625,0.6352191527092587,0.0,0.0,0.0,0.0
TOX4628,0.7178443822229688,0.0,0.0,0.0,0.0
TOX4629,0.5848524885347689,0.0,0.0,0.0,0.0
TOX463,0.7043784227401385,0.0,0.0,0.0,0.0
TOX4637,0.6219680777506742,0.0,0.0,0.0,0.0
TOX4638,0.6858671086304764,0.0,0.0,0.0,0.0
TOX464,0.7841315444802613,0.0,0.0,0.0,0.0
TOX4640,0.6287537911572151,0.0,0.0,0.0,0.0
TOX4642,0.5383673116888428,0.0,0.0,0.0,0.0
TOX4644,0.3813122720406507,0.0,0.0,0.0,0.0
TOX4646,0.567742608280267,0.0,0.0,0.25,0.0
TOX465,0.7012245374731729,0.0,0.0,0.0,0.0
TOX4652,0.420511064816172,0.0,0.0,0.0,0.0
TOX4657,0.6836835237612545,0.0,0.0,0.0,0.0
TOX4658,0.6600173122188175,0.0,0.0,0.0,0.0
TOX4659,0.5592397619414186,0.0,0.0,0.0,0.0
TOX466,0.7569619227154439,0.0,0.0,0.0,0.0
TOX4660,0.6415421367789453,0.0,0.0,0.0,0.0
TOX4661,0.5592397619414186,0.0,0.0,0.0,0.0
TOX4662,0.6744169669253485,0.0,0.0,0.0,0.0
TOX4664,0.6409970032168395,0.0,0.0,0.0,0.0
TOX4666,0.6484727404180021,0.0,0.0,0.0,0.0
TOX4667,0.6516211590008604,0.0,0.0,0.0,0.0
TOX4670,0.6518377669107602,0.0,0.1,0.0,0.0
TOX4674,0.6740293336162961,0.0,0.0,0.0,0.0
TOX4676,0.6710832630734126,0.0,0.0,0.0,0.0
TOX468,0.7605041299318694,0.0,0.0,0.0,0.0
TOX4681,0.3243077467743694,0.0,0.0,0.0,0.0
TOX4683,0.6432990708386277,0.0,0.0,0.25,0.0
TOX4687,0.5014003810901371,0.0,0.0,0.0,0.0
TOX469,0.6100964533622709,0.0,0.0,0.0,0.0
TOX4690,0.5283040397677061,0.0,0.0,0.0,0.0
TOX4691,0.6549926285079054,0.0,0.0,0.0,0.0
TOX4692,0.5732858926220388,0.0,0.0,0.0,0.0
TOX4696,0.5670051343903351,0.0,0.0,0.0,0.0
TOX4699,0.5257456629775503,0.0,0.0,0.0,0.0
TOX47,0.7243601386727658,0.0,0.0,0.0,0.0
TOX4701,0.6427694324116637,0.0,0.0,0.0,0.0
TOX4702,0.5682786052820957,0.0,0.0,0.0,0.0
TOX4704,0.5006554299189682,0.0,0.0,0.0,0.0
TOX4710,0.6873641439376986,0.0,0.0,0.0,0.0
TOX4715,0.6724055955008885,0.0,0.0,0.0,0.0
TOX4721,0.5463034722176608,0.0,0.0,0.0,0.3333333333333333
TOX4724,0.6766515610681005,0.0,0.0,0.0,0.0
TOX4726,0.6268090536102535,0.0,0.0,0.0,0.0
TOX4729,0.5996570210105294,0.0,0.0,0.0,0.0
TOX4733,0.5445994152572486,0.0,0.0,0.0,0.0
TOX4736,0.558369016973777,0.0,0.0,0.0,0.0
TOX4738,0.6090629999131157,0.0,0.0,0.0,0.0
TOX4739,0.5733340336644744,0.0,0.0,0.0,0.0
TOX474,0.6615727740189382,0.0,0.0,0.0,0.0
TOX4747,0.6381581923035871,0.0,0.0,0.0,0.0
TOX4761,0.5540350439399514,0.0,0.0,0.25,0.0
TOX4764,0.6299250147685429,0.0,0.0,0.0,0.0
TOX4770,0.5632867819946575,0.0,0.0,0.0,0.0
TOX4771,0.6437142395459509,0.0,0.0,0.0,0.0
TOX4772,0.5632867819946575,0.0,0.0,0.0,0.0
TOX4773,0.5341368560833366,0.0,0.0,0.0,0.0
TOX4774,0.6039770953685458,0.0,0.0,0.0,0.0
TOX4775,0.6672454191265113,0.0,0.0,0.0,0.0
TOX478,0.5350597740814215,0.0,0.0,0.0,0.0
TOX4783,0.6511283006377887,0.0,0.0,0.0,0.0
TOX4786,0.6057696799465953,0.0,0.05,0.0,0.0
TOX4787,0.66199128919613,0.0,0.0,0.0,0.0
TOX479,0.560622750099424,0.0,0.0,0.0,0.0
TOX4791,0.6733765722967672,0.0,0.0,0.0,0.0
TOX4793,0.6029859319774387,0.0,0.0,0.0,0.0
TOX4797,0.6317299082129936,0.0,0.0,0.0,0.0
TOX4798,0.3196861398877998,0.0,0.0,0.0,0.0
TOX4799,0.5320389475047101,0.0,0.0,0.0,0.0
TOX48,0.5822159006033009,0.0,0.0,0.0,0.0
TOX480,0.7523350756436264,0.0,0.0,0.0,0.0
TOX4800,0.5843315703705656,0.0,0.0,0.0,0.0
TOX4810,0.7021872112081782,0.0,0.0,0.0,0.0
TOX4814,0.5332552801829977,0.0,0.0,0.0,0.0
TOX4815,0.5920592624843418,0.0,0.0,0.25,0.0
TOX4821,0.5341368560833366,0.0,0.0,0.0,0.0
TOX4822,0.5712477890293391,0.0,0.0,0.0,0.0
TOX4824,0.6788694999268337,0.0,0.0,0.0,0.0
TOX4834,0.6332404607959498,0.0,0.0,0.0,0.0
TOX4835,0.6332404607959498,0.0,0.0,0.0,0.0
TOX4836,0.533314091224935,0.0,0.0,0.0,0.0
TOX484,0.6595789399695717,0.0,0.0,0.0,0.0
TOX4840,0.6923665843812046,0.0,0.0,0.0,0.0
TOX4845,0.7366678229334632,0.0,0.0,0.0,0.3333333333333333
TOX4855,0.5393810373189245,0.0,0.0,0.25,0.0
TOX4861,0.6830871830085741,0.0,0.0,0.0,0.0
TOX4862,0.6206062112678631,0.0,0.0,0.0,0.0
TOX4864,0.6224223276281471,0.0,0.0,0.0,0.0
TOX4866,0.6206279515086635,0.0,0.0,0.0,0.0
TOX4869,0.5875669668855104,0.0,0.0,0.0,0.0
TOX4873,0.4911365589217116,0.0,0.0,0.0,0.0
TOX4875,0.6431447834972579,0.0,0.0,0.0,0.0
TOX4878,0.603690740689638,0.0,0.0,0.0,0.0
TOX4880,0.6264141988903121,0.0,0.0,0.0,0.0
TOX4881,0.6230978710226284,0.0,0.0,0.0,0.3333333333333333
TOX4885,0.6407493766649999,0.0,0.0,0.0,0.0
TOX4886,0.5681710122511717,0.0,0.0,0.0,0.0
TOX4887,0.6421439422993576,0.0,0.0,0.0,0.0
TOX4888,0.6009732258774205,0.0,0.0,0.0,0.0
TOX4890,0.5624236798974938,0.0,0.0,0.0,0.0
TOX4896,0.6961065365185694,0.0,0.0,0.0,0.0
TOX4902,0.6122272040058299,0.0,0.0,0.0,0.0
TOX4906,0.6465904203599645,0.0,0.0,0.0,0.0
TOX491,0.5766293519064846,0.0,0.0,0.0,0.0
TOX4911,0.6781874496223063,0.0,0.0,0.0,0.0
TOX4912,0.636241051921775,0.0,0.0,0.0,0.0
TOX4913,0.6702530519186273,0.0,0.0,0.0,0.0
TOX4915,0.6246929078729317,0.0,0.0,0.0,0.0
TOX4916,0.5698993964239242,0.0,0.0,0.0,0.3333333333333333
TOX4917,0.5160892067293041,0.0,0.0,0.0,0.3333333333333333
TOX4918,0.6217973019050833,0.0,0.0,0.0,0.0
TOX4921,0.6120451330283434,0.0,0.0,0.0,0.0
TOX4922,0.6628085713312053,0.0,0.0,0.0,0.0
TOX4923,0.3890133528337891,0.0,0.0,0.0,0.0
TOX493,0.2726884072541494,0.0,0.0,0.0,0.0
TOX4930,0.4835449459097748,0.0,0.0,0.5,0.0
TOX4931,0.6688569586315465,0.0,0.0,0.0,0.0
TOX4934,0.5895597380866375,0.0,0.0,0.0,0.0
TOX4937,0.6648220516608403,0.0,0.0,0.0,0.0
TOX494,0.5037436132005071,0.0,0.0,0.0,0.0
TOX4940,0.5244466803337334,0.0,0.0,0.0,0.0
TOX4941,0.6757844018812742,0.0,0.0,0.0,0.0
TOX4942,0.6119671037196148,0.0,0.0,0.0,0.0
TOX4947,0.6717042463961537,0.0,0.0,0.0,0.0
TOX4952,0.6667047522619828,0.0,0.0,0.0,0.0
TOX4953,0.685355328293038,0.0,0.0,0.0,0.0
TOX4955,0.4404814922756535,0.0,0.0,0.0,0.0
TOX4961,0.685784978426186,0.0,0.0,0.0,0.0
TOX4965,0.6670930730638942,0.0,0.0,0.0,0.0
TOX4966,0.5496600856765143,0.0,0.0,0.25,0.0
TOX4967,0.5496600856765143,0.0,0.0,0.25,0.0
TOX497,0.634251026861161,0.0,0.0,0.0,0.0
TOX4970,0.6519780467495219,0.0,0.0,0.0,0.0
TOX4971,0.600548079982521,0.0,0.0,0.0,0.0
TOX4976,0.7020019075520152,0.0,0.0,0.0,0.0
TOX4977,0.5958619527226398,0.0,0.0,0.0,0.0
TOX4978,0.5958619527226398,0.0,0.0,0.0,0.0
TOX4979,0.6724821579048664,0.0,0.0,0.0,0.0
TOX498,0.5331031708287559,0.0,0.0,0.0,0.0
TOX4980,0.6253817023697888,0.0,0.0,0.0,0.0
TOX4981,0.5192417475404133,0.0,0.0,0.0,0.0
TOX4983,0.6622906804121701,0.0,0.0,0.0,0.0
TOX4985,0.5582726239472251,0.0,0.0,0.0,0.0
TOX4986,0.556801615316792,0.0,0.0,0.0,0.0
TOX499,0.498357315598312,0.0,0.0,0.0,0.0
TOX4991,0.6852466982139105,0.0,0.0,0.0,0.0
TOX4993,0.4475622829504808,0.0,0.0,0.0,0.0
TOX4994,0.2689097417219259,0.0,0.0,0.0,0.0
TOX4997,0.6692784971071487,0.0,0.0,0.0,0.0
TOX4998,0.5483800242660275,0.0,0.0,0.0,0.0
TOX4999,0.6348508284801689,0.0,0.0,0.0,0.0
TOX5,0.6019784774839108,0.0,0.0,0.0,0.0
TOX5001,0.6747750655294283,0.0,0.0,0.0,0.0
TOX5003,0.5549210370764702,0.0,0.0,0.0,0.0
TOX5004,0.5652313614730529,0.0,0.0,0.0,0.0
TOX5005,0.6644647411328456,0.0,0.0,0.0,0.0
TOX5006,0.5446107126798876,0.0,0.0,0.0,0.0
TOX501,0.6824142932493446,0.0,0.0,0.0,0.3333333333333333
TOX5010,0.6605358829160899,0.0,0.0,0.0,0.0
TOX5012,0.4322940301649743,0.0,0.0,0.0,0.0
TOX5013,0.7362735639201992,0.0,0.0,0.0,0.0
TOX5014,0.6801238303712762,0.0,0.0,0.0,0.0
TOX5017,0.5948401540409345,0.0,0.0,0.0,0.0
TOX5018,0.6387518124670802,0.0,0.0,0.0,0.0
TOX5021,0.6621972747799403,0.0,0.0,0.0,0.0
TOX5023,0.5656532686944145,0.0,0.0,0.0,0.0
TOX5037,0.7314040553815473,0.0,0.0,0.0,0.0
TOX504,0.6422169574314769,0.0,0.0,0.0,0.0
TOX5040,0.7101392057397748,0.0,0.0,0.0,0.0
TOX5041,0.7525355032723927,0.0,0.0,0.0,0.0
TOX5045,0.7308843009330556,0.0,0.0,0.0,0.0
TOX5046,0.7027485996627473,0.0,0.0,0.0,0.0
TOX5047,0.7907808922504915,0.0,0.0,0.0,0.0
TOX5049,0.7233518733101881,0.0,0.0,0.0,0.0
TOX505,0.5274567884507473,0.0,0.0,0.0,0.0
TOX5050,0.6900201969787506,0.0,0.05,0.0,0.0
TOX5051,0.6762196280398992,0.0,0.0,0.0,0.0
TOX5053,0.6568587880628908,0.0,0.0,0.0,0.0
TOX5055,0.6619525757743291,0.0,0.0,0.0,0.0
TOX5063,0.5893268493375994,0.0,0.0,0.0,0.0
TOX5064,0.5477247138317841,0.0,0.0,0.25,0.0
TOX5068,0.6845177374228308,0.0,0.0,0.0,0.0
TOX507,0.5602794089186162,0.0,0.0,0.0,0.0
TOX5070,0.5866391482522397,0.0,0.0,0.0,0.0
TOX5074,0.5361065990482494,0.0,0.05,0.0,0.0
TOX5079,0.5158651755791567,0.0,0.0,0.0,0.0
TOX508,0.6746247486027612,0.0,0.0,0.0,0.0
TOX5080,0.5574103162182099,0.0,0.0,0.0,0.3333333333333333
TOX5082,0.5607194512309184,0.0,0.0,0.0,0.0
TOX5085,0.6333650953061621,0.0,0.0,0.0,0.0
TOX5086,0.6648128626517668,0.0,0.0,0.0,0.0
TOX509,0.3977321769079627,0.0,0.0,0.0,0.0
TOX5091,0.6185434626637694,0.0,0.0,0.5,0.0
TOX5094,0.6872687883912701,0.0,0.0,0.0,0.0
TOX5096,0.6429209161781354,0.0,0.0,0.0,0.0
TOX510,0.682084521088362,0.0,0.0,0.0,0.0
TOX5100,0.5596731136651543,0.0,0.0,0.0,0.0
TOX5101,0.5481147371501855,0.0,0.0,0.0,0.0
TOX5102,0.5382768130503981,0.0,0.0,0.0,0.0
TOX511,0.5651369351966307,0.0,0.0,0.5,0.0
TOX5110,0.4948690306579879,0.0,0.0,0.0,0.0
TOX5111,0.4275370507237755,0.0,0.0,0.0,0.0
TOX5113,0.5523934825745892,0.0,0.0,0.0,0.0
TOX5117,0.2164515294739128,0.0,0.0,0.0,0.0
TOX512,0.461351456337627,0.0,0.0,0.0,0.0
TOX5122,0.6360030384375022,0.0,0.0,0.0,0.0
TOX5130,0.6223729955410247,0.0,0.0,0.0,0.0
TOX5132,0.5479311289853168,0.0,0.0,0.0,0.0
TOX5133,0.5279873478303807,0.0,0.0,0.0,0.0
TOX5134,0.5173174657307075,0.0,0.0,0.0,0.0
TOX5135,0.4973736845757714,0.0,0.0,0.0,0.0
TOX5136,0.4774299034208353,0.0,0.0,0.0,0.0
TOX5137,0.4973736845757714,0.0,0.0,0.0,0.0
TOX5138,0.5453235996140797,0.0,0.0,0.0,0.0
TOX5141,0.622854281353088,0.0,0.05,0.0,0.0
TOX5143,0.545510301005657,0.0,0.0,0.0,0.0
TOX5145,0.4957074791094493,0.0,0.0,0.0,0.0
TOX5148,0.4897726361319907,0.0,0.0,0.0,0.0
TOX5149,0.5363926886582501,0.0,0.0,0.25,0.0
TOX515,0.2131270689297738,0.0,0.0,0.0,0.0
TOX5150,0.3671479996005409,0.0,0.0,0.0,0.0
TOX5152,0.6249389676703483,0.0,0.0,0.0,0.0
TOX5156,0.5706227565405398,0.0,0.0,0.0,0.0
TOX516,0.294467700445181,0.0,0.0,0.0,0.0
TOX5164,0.5967829242019016,0.0,0.0,0.0,0.0
TOX5165,0.6138861055309481,0.0,0.0,0.0,0.0
TOX5167,0.590032102956554,0.0,0.05,0.0,0.0
TOX5178,0.6292883967505397,0.0,0.0,0.0,0.0
TOX5183,0.6252937738334452,0.0,0.0,0.0,0.0
TOX5185,0.6618065926369073,0.0,0.0,0.0,0.0
TOX5186,0.6618827022077804,0.0,0.0,0.0,0.0
TOX52,0.6300228987146711,0.0,0.0,0.25,0.0
TOX520,0.455364953436926,0.0,0.0,0.0,0.0
TOX5209,0.6576497416499967,0.0,0.05,0.0,0.0
TOX5215,0.6805458926404655,0.0,0.0,0.0,0.0
TOX5216,0.6836741990954528,0.0,0.0,0.0,0.0
TOX5217,0.6598769131995065,0.0,0.0,0.0,0.0
TOX5218,0.6835390446900315,0.0,0.0,0.0,0.0
TOX5219,0.6811883874316577,0.0,0.0,0.0,0.0
TOX5220,0.673787888852381,0.0,0.0,0.0,0.0
TOX5231,0.5937639495686575,0.0,0.05,0.0,0.0
TOX5237,0.6585086850930703,0.0,0.0,0.0,0.0
TOX5240,0.6224223276281471,0.0,0.0,0.0,0.0
TOX5242,0.6662867690027547,0.0,0.0,0.0,0.0
TOX5243,0.6675456529918211,0.0,0.0,0.0,0.0
TOX5245,0.6689695298667978,0.0,0.0,0.0,0.0
TOX5249,0.6683786026728746,0.0,0.0,0.0,0.0
TOX5257,0.7543737825989926,0.0,0.0,0.0,0.0
TOX5258,0.699397526194343,0.0,0.0,0.5,0.0
TOX5269,0.6503248525700315,0.0,0.0,0.0,0.0
TOX527,0.6270038590269054,0.0,0.0,0.0,0.0
TOX5271,0.6951184355057736,0.0,0.0,0.0,0.0
TOX5272,0.6622474088589705,0.0,0.0,0.25,0.0
TOX5276,0.6887354230785324,0.0,0.0,0.0,0.0
TOX5278,0.6313003233742182,0.0,0.0,0.0,0.0
TOX5279,0.6513315023978588,0.0,0.0,0.0,0.0
TOX528,0.5221186732343308,0.0,0.0,0.0,0.0
TOX5285,0.7943033187875967,0.0,0.0,0.0,0.0
TOX5286,0.6275626447404379,0.0,0.0,0.0,0.0
TOX529,0.4984494650388115,0.0,0.0,0.0,0.0
TOX5291,0.6549589430146276,0.0,0.0,0.0,0.0
TOX5292,0.642620140691722,0.0,0.0,0.0,0.0
TOX5293,0.6545245595283642,0.0,0.0,0.0,0.0
TOX5295,0.6587643132982577,0.0,0.0,0.0,0.0
TOX5297,0.648171796100646,0.0,0.0,0.0,0.0
TOX5299,0.6908157457660928,0.0,0.0,0.0,0.0
TOX5300,0.6814373766292912,0.0,0.0,0.0,0.0
TOX5301,0.6441389031736112,0.0,0.0,0.0,0.0
TOX5302,0.6604008816922169,0.0,0.0,0.0,0.0
TOX5303,0.6510162851570422,0.0,0.0,0.0,0.0
TOX5304,0.6533544914184688,0.0,0.0,0.0,0.0
TOX5306,0.5491596731678898,0.0,0.0,0.0,0.0
TOX5308,0.5580594689822741,0.0,0.0,0.0,0.0
TOX5309,0.7604959653122021,0.0,0.0,0.0,0.0
TOX5310,0.6322114666800408,0.0,0.0,0.0,0.0
TOX5312,0.7082969076773626,0.0,0.0,0.0,0.0
TOX5315,0.6523885014130846,0.0,0.0,0.0,0.0
TOX5318,0.6705056845445205,0.0,0.0,0.0,0.3333333333333333
TOX5326,0.6950259566304504,0.0,0.0,0.0,0.0
TOX5329,0.6128754840475872,0.0,0.0,0.0,0.0
TOX533,0.711397531412769,0.0,0.0,0.0,0.0
TOX5330,0.6450609856779529,0.0,0.0,0.0,0.0
TOX5332,0.6100935120255638,0.0416666666666666,0.0,0.0,0.0
TOX5337,0.8267362395269208,0.0,0.0,0.0,0.0
TOX5338,0.6244459400795762,0.0,0.0,0.0,0.0
TOX5345,0.6625482165227299,0.0,0.0,0.0,0.3333333333333333
TOX5346,0.7044544488876551,0.0,0.0,0.0,0.0
TOX5347,0.6544096944797279,0.0,0.0,0.0,0.0
TOX5355,0.6763004738311567,0.0,0.0,0.0,0.0
TOX5361,0.4928813658527758,0.0,0.0,0.0,0.0
TOX5363,0.6672208285436616,0.0,0.0,0.0,0.0
TOX5364,0.8783940624956148,0.0,0.0,0.0,0.0
TOX5367,0.6384025444093632,0.0,0.0,0.5,0.0
TOX537,0.5987817331636229,0.0,0.0,0.0,0.0
TOX5370,0.5477340368939776,0.0,0.0,0.0,0.0
TOX5371,0.4161675183909653,0.0,0.0,0.0,0.0
TOX539,0.6436624156767768,0.0,0.0,0.0,0.0
TOX5391,0.6520496649970455,0.0,0.0,0.0,0.0
TOX5395,0.6796318494109715,0.0,0.0,0.0,0.0
TOX54,0.7214082321923696,0.0,0.0,0.25,0.0
TOX540,0.628751483555955,0.0,0.0,0.0,0.0
TOX5401,0.6706526045340666,0.0,0.0,0.0,0.0
TOX5403,0.6613795760558582,0.0,0.0,0.0,0.0
TOX5404,0.6842349849690998,0.0,0.0,0.0,0.0
TOX5406,0.5972199474702921,0.0,0.0,0.0,0.0
TOX5409,0.6359383536649333,0.0,0.0,0.0,0.0
TOX541,0.6545513625562196,0.0,0.0,0.0,0.0
TOX5421,0.5941439567895193,0.0,0.0,0.0,0.0
TOX5422,0.5986211262824549,0.0,0.0,0.0,0.0
TOX5423,0.7014666437099285,0.0,0.05,0.0,0.0
TOX5424,0.8180928794309068,0.0,0.0,0.0,0.0
TOX5425,0.8603658102196593,0.0,0.0,0.0,0.0
TOX5427,0.4230357221577713,0.0,0.0,0.0,0.0
TOX5429,0.637709503587543,0.0,0.0,0.0,0.0
TOX543,0.7038252639495042,0.0,0.0,0.0,0.0
TOX5431,0.6044972359073487,0.0,0.0,0.0,0.0
TOX5437,0.6206666825499503,0.0,0.05,0.0,0.0
TOX5438,0.598825492659248,0.0,0.0,0.0,0.0
TOX5449,0.6129621970652896,0.0,0.0,0.0,0.0
TOX545,0.4651457083599238,0.0,0.0,0.0,0.0
TOX5453,0.6192449912284574,0.0,0.0,0.0,0.0
TOX5454,0.6209767157202153,0.0,0.0,0.0,0.0
TOX546,0.470114150061926,0.0,0.0,0.0,0.0
TOX5461,0.4440091988203004,0.0,0.0,0.0,0.0
TOX5464,0.6449274050425018,0.0,0.0,0.0,0.0
TOX5465,0.6724611755756411,0.0,0.0,0.0,0.0
TOX5466,0.5859828404694876,0.0,0.0,0.0,0.0
TOX5469,0.5675963305132934,0.0,0.0,0.0,0.0
TOX5474,0.6087921423193206,0.0,0.0,0.0,0.0
TOX5478,0.749817798171589,0.0,0.0,0.0,0.0
TOX548,0.670120336256703,0.0,0.0,0.0,0.0
TOX5480,0.6750993731029746,0.0,0.0,0.0,0.0
TOX5481,0.4459818878055495,0.0,0.0,0.0,0.0
TOX5483,0.6808876871795235,0.0,0.0,0.0,0.0
TOX5486,0.6248797202123907,0.0,0.1,0.0,0.0
TOX5491,0.6971752474432846,0.0,0.05,0.0,0.0
TOX5492,0.6736275699149825,0.0,0.0,0.0,0.0
TOX5494,0.6664914149441895,0.0,0.0,0.0,0.0
TOX5501,0.6503331440506565,0.0,0.0,0.0,0.0
TOX5502,0.5495010198452664,0.0,0.0,0.0,0.0
TOX5503,0.5881074955630883,0.0,0.0,0.25,0.0
TOX5505,0.673452889191805,0.0,0.0,0.0,0.0
TOX5506,0.6743639843975237,0.0,0.0,0.0,0.0
TOX5508,0.6091191194749765,0.0,0.0,0.0,0.0
TOX552,0.6575088657991398,0.0,0.0,0.0,0.0
TOX5523,0.6356073266575126,0.0,0.0,0.0,0.3333333333333333
TOX5527,0.6684936481071404,0.0,0.0,0.0,0.6666666666666666
TOX5536,0.6180729262702626,0.0,0.0,0.0,0.0
TOX5538,0.6198438887100267,0.0,0.0,0.0,0.0
TOX5542,0.2974057797582457,0.0,0.0,0.0,0.0
TOX5551,0.6399988735626354,0.0,0.0,0.0,0.0
TOX5557,0.5904792745456419,0.0,0.0,0.0,0.3333333333333333
TOX5558,0.5902537998706355,0.0,0.0,0.0,0.0
TOX5560,0.65986626609623,0.0,0.0,0.0,0.0
TOX5567,0.542374674500018,0.0,0.0,0.25,0.0
TOX5569,0.5923808751709166,0.0,0.0,0.0,0.0
TOX557,0.6179724151089592,0.0,0.0,0.0,0.0
TOX5570,0.6110701294350079,0.0,0.0,0.0,0.0
TOX5571,0.5162108404399206,0.0,0.0,0.0,0.0
TOX5572,0.5526350919386007,0.0,0.0,0.0,0.0
TOX5574,0.5293095799055325,0.0,0.0,0.0,0.0
TOX5577,0.5182588708211029,0.0,0.0,0.0,0.0
TOX5580,0.6150626733538627,0.0,0.0,0.0,0.0
TOX5587,0.5403182340327808,0.0,0.0,0.0,0.0
TOX5588,0.5871400760632128,0.0,0.0,0.0,0.0
TOX5590,0.5490258847155088,0.0,0.0,0.0,0.0
TOX5591,0.6639854103686779,0.0,0.05,0.0,0.0
TOX5593,0.6746401197760385,0.0,0.0,0.0,0.0
TOX5595,0.6345098814394932,0.0,0.0,0.0,0.0
TOX5603,0.663180818595177,0.0,0.0,0.0,0.0
TOX5604,0.6226692710245975,0.0,0.0,0.0,0.0
TOX5607,0.6350256512459491,0.0,0.0,0.0,0.0
TOX5609,0.2338752918722143,0.0,0.0,0.0,0.0
TOX561,0.7610733079031978,0.0,0.0,0.0,0.0
TOX5610,0.5236943443450837,0.0,0.0,0.0,0.0
TOX5611,0.6433321754428026,0.0,0.0,0.0,0.0
TOX5612,0.6097668757567702,0.0,0.0,0.0,0.0
TOX5617,0.5212724686019682,0.0,0.0,0.0,0.0
TOX562,0.5587839661263707,0.0,0.0,0.0,0.0
TOX5628,0.5202960828021886,0.0,0.0,0.25,0.0
TOX5629,0.4976818358376791,0.0,0.0,0.25,0.0
TOX563,0.6353173342134999,0.0,0.0,0.0,0.3333333333333333
TOX5632,0.4839884035565693,0.0,0.0,0.25,0.0
TOX5633,0.4976818358376791,0.0,0.0,0.25,0.0
TOX5634,0.4839884035565693,0.0,0.0,0.25,0.0
TOX5637,0.5699187620928093,0.0,0.0,0.0,0.0
TOX5639,0.5699187620928093,0.0,0.0,0.0,0.0
TOX5640,0.5380155298404544,0.0,0.0,0.0,0.0
TOX5641,0.5172316374691198,0.0,0.0,0.0,0.0
TOX5642,0.5172316374691198,0.0,0.0,0.0,0.0
TOX5653,0.5832767665234516,0.0,0.0,0.0,0.0
TOX5654,0.662741268594542,0.0,0.0,0.0,0.0
TOX5657,0.5871274773953976,0.0,0.0,0.0,0.0
TOX5659,0.5429996503795629,0.0,0.0,0.0,0.0
TOX566,0.6616748256625833,0.0,0.0,0.0,0.0
TOX5661,0.5723403955811603,0.0,0.0,0.0,0.0
TOX5662,0.6328573558190623,0.0,0.0,0.0,0.3333333333333333
TOX5665,0.5457626698173427,0.0,0.0,0.0,0.0
TOX5668,0.5168105854138383,0.0,0.0,0.0,0.0
TOX567,0.5834721611508065,0.0,0.0,0.0,0.0
TOX5670,0.6162767192269976,0.0,0.0,0.0,0.0
TOX5671,0.6046790282176131,0.0,0.0,0.0,0.3333333333333333
TOX5680,0.6537070626597978,0.0,0.0,0.0,0.0
TOX5688,0.6757427600321199,0.0,0.0,0.0,0.0
TOX5689,0.5281585937016016,0.0,0.0,0.0,0.0
TOX569,0.647780415453071,0.0,0.0,0.0,0.0
TOX5690,0.5868552399728756,0.0,0.0,0.0,0.0
TOX5692,0.5430696228155255,0.0,0.0,0.0,0.0
TOX5693,0.6140770960553378,0.0,0.0,0.0,0.0
TOX57,0.6111167725443355,0.0,0.0,0.25,0.0
TOX570,0.6246146974918682,0.0,0.05,0.0,0.0
TOX5706,0.6575723801977866,0.0,0.05,0.0,0.0
TOX5709,0.6891945896826864,0.0,0.0,0.0,0.0
TOX5715,0.640873850696444,0.0,0.0,0.0,0.0
TOX5716,0.6096716798089358,0.0,0.0,0.0,0.0
TOX572,0.6649663513917544,0.0,0.0,0.0,0.0
TOX5722,0.5956708078199963,0.0,0.0,0.0,0.0
TOX5723,0.6170986492152346,0.0,0.0,0.0,0.0
TOX5724,0.5956708078199958,0.0,0.0,0.0,0.0
TOX5725,0.5051027675248441,0.0,0.0,0.25,0.0
TOX5726,0.5161061828619071,0.0,0.0,0.25,0.0
TOX573,0.6261729977151294,0.0,0.0,0.0,0.0
TOX5732,0.5525232065133677,0.0,0.0,0.0,0.0
TOX5733,0.5769887022964469,0.0,0.0,0.0,0.0
TOX5737,0.5319096816049003,0.0,0.0,0.0,0.0
TOX5738,0.5571884303649292,0.0,0.0,0.0,0.0
TOX5740,0.5961998244141485,0.0,0.0,0.0,0.0
TOX5741,0.6194727210480786,0.0,0.0,0.0,0.0
TOX5742,0.5961998244141485,0.0,0.0,0.0,0.0
TOX5743,0.5784349024926718,0.0,0.0,0.0,0.0
TOX5744,0.5993175630086056,0.0,0.0,0.0,0.0
TOX5745,0.5784349024926718,0.0,0.0,0.0,0.0
