CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,HBondDonorCount,HBondAcceptorCount,Synonym
4962642,"6-(2-chloroacetyl)-1-azatricyclo[6.3.1.04,12]dodeca-4,6,8(12)-trien-2-one",C1CC2=C3C(=CC(=C2)C(=O)CCl)CC(=O)N3C1,C13H12ClNO2,249.69,0,2,"['847744-24-5', '8-(chloroacetyl)-5,6-dihydro-4H-pyrrolo[3,2,1-ij]quinolin-2(1H)-one', 'MLS001175628', '6-(2-Chloroacetyl)-1-azatricyclo[6.3.1.0,4,12]dodeca-4(12),5,7-trien-2-one', 'SMR000595850', '8-(2-Chloroacetyl)-5,6-dihydro-4H-pyrrolo[3,2,1-ij]quinolin-2(1H)-one', '6-(2-chloroacetyl)-1-azatricyclo[6.3.1.04,12]dodeca-4,6,8(12)-trien-2-one', 'CHEMBL1510599', 'cid_4962642', 'BDBM128236', 'DTXSID101156126', 'AKOS009016372', 'CS-0234007', 'EN300-13775', 'SR-01000071132', 'J-519348', 'SR-01000071132-1', 'Z94601324']"
3555173,"2-chloro-1-[4-hydroxy-5-(1H-indol-3-yl)-3-(4-methoxyphenyl)-3,4-dihydropyrazol-2-yl]ethanone",COC1=CC=C(C=C1)C2C(C(=NN2C(=O)CCl)C3=CNC4=CC=CC=C43)O,C20H18ClN3O3,383.8,2,4,"['2-chloro-1-[4-hydroxy-3-(1H-indol-3-yl)-5-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-1-yl]ethan-1-one', '790263-76-2', '1-(chloroacetyl)-3-(1H-indol-3-yl)-5-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-4-ol', '2-chloro-1-[4-hydroxy-5-(1H-indol-3-yl)-3-(4-methoxyphenyl)-3,4-dihydropyrazol-2-yl]ethanone', '2-Chloro-1-(4-hydroxy-3-(1h-indol-3-yl)-5-(4-methoxyphenyl)-4,5-dihydro-1h-pyrazol-1-yl)ethan-1-one', 'ZINC03888009', 'CHEMBL1366838', 'CHEBI:149806', 'HMS2902K20', 'AKOS030694871', 'CS-0293597', 'EN300-10060', 'Z56347140']"
1240113,8-[(3-methylphenyl)methylsulfanyl]quinoline,CC1=CC(=CC=C1)CSC2=CC=CC3=C2N=CC=C3,C17H15NS,265.4,0,2,"['8-[(3-methylphenyl)methylsulfanyl]quinoline', 'SMR000163241', 'MLS000543772', '3-methylbenzyl 8-quinolinyl sulfide', '8-[(3-methylphenyl)methylthio]quinoline', 'CHEMBL1384550', 'BDBM60227', 'cid_1240113', 'HMS2387B05', '8-[(3-methylbenzyl)thio]quinoline', 'AKOS003240965', 'AG-205/32619018', 'BRD-K24994225-001-07-5']"
6437352,"(4S,8S,12E)-8,16,18-trihydroxy-4-methyl-3-oxabicyclo[12.4.0]octadeca-1(14),12,15,17-tetraen-2-one",C[C@H]1CCC[C@H](CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1)O,C18H24O5,320.4,3,5,"['beta-Zearalenol', '71030-11-0', '.beta.-Zearalenol', 'CHEMBL372840', 'CHEBI:35072', '35E809PP7O', 'beta-Zearalenol 10 microg/mL in Acetonitrile', 'beta zearalenol', 'Zearalenol, beta-', '(3s,7s,11e)-7,14,16-Trihydroxy-3-Methyl-3,4,5,6,7,8,9,10-Octahydro-1h-2-Benzoxacyclotetradecin-1-One', 'SMR000060067', 'UNII-35E809PP7O', 'beta -Zearalenol', 'ZHB', 'MLS000055555', 'MLS001174899', 'BIDD:ER0197', 'SCHEMBL342587', 'SCHEMBL342992', 'cid_107645', '.BETA.-TRANS-ZEARALENOL', 'DTXSID8022533', '(-)-.BETA.-ZEARALENOL', '1H-2-Benzoxacyclotetradecin-1-one, 3,4,5,6,7,8,9,10-octahydro-7,14,16-trihydroxy-3-methyl-, (3S,7S,11E)-', 'HY-N6741', 'BDBM50240982', 'AKOS040740724', '1H-2-Benzoxacyclotetradecin-1-one, 3,4,5,6,7,8,9,10-octahydro-7,14,16-trihydroxy-3-methyl-, (3S-(3R*,7R*,11E))-', 'BZ162711', 'CS-0066701', 'beta-Zearalenol 100 microg/mL in Acetonitrile', 'Q27116400', '(2E,7S,11S)-7,15,17-trihydroxy-11-methyl-12-oxabicyclo[12.4.0]octadeca-1(18),2,14,16-tetraen-13-one', '(3R,7R,11E)-7,14,16-trihydroxy-3-methyl-3,4,5,6,7,8,9,10-octahydro-1H-2-benzoxacyclotetradecin-1-one', '(3S,7S,E)-7,14,16-trihydroxy-3-methyl-3,4,5,6,7,8,9,10-octahydro-1H-benzo[c][1]oxacyclotetradecin-1-one', '(4S,8S,12E)-8,16,18-trihydroxy-4-methyl-3-oxabicyclo[12.4.0]octadeca-1(14),12,15,17-tetraen-2-one', '(E)-(7S,11S)-2,4,11-Trihydroxy-7-methyl-7,8,9,10,11,12,13,14-octahydro-6-oxa-benzocyclotetradecen-5-one', '1H-2-BENZOXACYCLOTETRADECIN-1-ONE, 3,4,5,6,7,8,9,10-OCTAHYDRO-7,14,16-TRIHYDROXY-3-METHYL-, (3R,7R,11E)-', '1H-2-Benzoxacyclotetradecin-1-one, 3,4,5,6,7,8,9,10-octahydro-7,14,16-trihydroxy-3-methyl-, (3S,7S)-']"
11834470,(NE)-N-[3-(2-methylanilino)-4-oxonaphthalen-1-ylidene]thiophene-2-sulfonamide,CC1=CC=CC=C1NC2=C/C(=N\S(=O)(=O)C3=CC=CS3)/C4=CC=CC=C4C2=O,C21H16N2O3S2,408.5,1,6,"['MLS000536576', 'SMR000151472', 'CHEMBL3189714', 'BDBM41038', 'cid_11834470', 'HMS2407M09', 'SR-01000670415', 'SR-01000670415-2', '(NE)-N-[4-keto-3-(o-toluidino)-1-naphthylidene]thiophene-2-sulfonamide', '(NE)-N-[3-(2-methylanilino)-4-oxo-1-naphthalenylidene]-2-thiophenesulfonamide', '(NE)-N-[3-(2-methylanilino)-4-oxonaphthalen-1-ylidene]thiophene-2-sulfonamide', '(NE)-N-[3-[(2-methylphenyl)amino]-4-oxidanylidene-naphthalen-1-ylidene]thiophene-2-sulfonamide']"
2094089,"(3,5-dichloro-2-hydroxyphenyl)-(3-propan-2-yl-[1,2]oxazolo[5,4-b]pyridin-5-yl)methanone",CC(C)C1=NOC2=C1C=C(C=N2)C(=O)C3=C(C(=CC(=C3)Cl)Cl)O,C16H12Cl2N2O3,351.2,1,5,"['MLS000567130', 'CHEMBL1442383', 'HMS2189L05', 'AKOS034470562', 'SMR000153896', 'Z57018794']"
804835,"2-(naphthalene-1-carbonylamino)-5,6-dihydro-4H-cyclopenta[b]thiophene-3-carboxylic acid",C1CC2=C(C1)SC(=C2C(=O)O)NC(=O)C3=CC=CC4=CC=CC=C43,C19H15NO3S,337.4,2,4,"['MLS000530609', 'Oprea1_739846', 'SCHEMBL7894871', 'CHEMBL1323322', 'BDBM381964', 'HMS2425G23', 'STL360635', 'AKOS003670222', 'US10273214, Example 1441', 'SMR000135587', 'SR-01000251525', 'SR-01000251525-1', '2-(1-naphthoylamino)-5,6-dihydro-4H-cyclopenta[b]thiophene-3-carboxylic acid', '2-[(naphthalen-1-ylcarbonyl)amino]-5,6-dihydro-4H-cyclopenta[b]thiophene-3-carboxylic acid']"
1999904,"5,6-dimethyl-4-[4-[2-(4-methylphenoxy)ethyl]piperazin-1-yl]thieno[2,3-d]pyrimidine",CC1=CC=C(C=C1)OCCN2CCN(CC2)C3=C4C(=C(SC4=NC=N3)C)C,C21H26N4OS,382.5,0,6,"['MLS000537743', '5,6-dimethyl-4-[4-[2-(4-methylphenoxy)ethyl]piperazin-1-yl]thieno[2,3-d]pyrimidine', 'SMR000143981', '708282-71-7', '5,6-dimethyl-4-{4-[2-(4-methylphenoxy)ethyl]-1-piperazinyl}thieno[2,3-d]pyrimidine', 'SR-01000280329', '5,6-dimethyl-4-[4-[2-(4-methylphenoxy)ethyl]-1-piperazinyl]thieno[2,3-d]pyrimidine', '5,6-dimethyl-4-{4-[2-(4-methylphenoxy)ethyl]piperazin-1-yl}thieno[2,3-d]pyrimidine', 'CHEMBL1371706', 'BDBM77198', 'cid_1999904', 'REGID_for_CID_1999904', 'HMS2406D05', 'STK953450', 'AKOS001342640', 'UPCMLD0ENAT5753111:001', 'SR-01000280329-1', 'SR-01000280329-3', 'Z57390214', '5,6-dimethyl-4-[4-[2-(4-methylphenoxy)ethyl]piperazino]thieno[2,3-d]pyrimidine']"
3793001,"N-[3-(benzylamino)-1,4-dioxonaphthalen-2-yl]-N-[(4-fluorophenyl)methyl]acetamide",CC(=O)N(CC1=CC=C(C=C1)F)C2=C(C(=O)C3=CC=CC=C3C2=O)NCC4=CC=CC=C4,C26H21FN2O3,428.5,1,5,"['RIPGBM', '355406-76-7', 'GNF-Pf-1644', 'N-[3-(benzylamino)-1,4-dioxo-1,4-dihydro-2-naphthalenyl]-N-(4-fluorobenzyl)acetamide', 'N-[3-(benzylamino)-1,4-dioxo-1,4-dihydronaphthalen-2-yl]-N-[(4-fluorophenyl)methyl]acetamide', 'N-(3-(Benzylamino)-1,4-dioxo-1,4-dihydronaphthalen-2-yl)-N-(4-fluorobenzyl)acetamide', 'N-[1,4-dihydro-1,4-dioxo-3-[(phenylmethyl)amino]-2-naphthalenyl]-N-[(4-fluorophenyl)methyl]-acetamide', 'MLS000541614', 'CHEMBL600734', 'yl)-N-(4-fluorobenzyl)acetamide', 'HMS2338K22', 'AKOS005107897', 'MS-2584', 'N-[3-(benzylamino)-1,4-dioxonaphthalen-2-yl]-N-[(4-fluorophenyl)methyl]acetamide', 'SMR000126471', 'HY-122910', 'CS-0090388', 'SR-01000308575', 'SR-01000308575-1', 'N-(3-(Benzylamino)-1,4-dioxo-1,4-dihydronaphthalen-2-', 'N-(3-(Benzylamino)-1,4-dioxo-1,4-dihydronaphthalen-2- yl)-N-(4-fluorobenzyl)acetamide']"
9549474,"2-decyl-2-azatricyclo[7.3.0.03,7]dodeca-1(9),3(7)-dien-8-imine;hydrobromide",CCCCCCCCCCN1C2=C(CCC2)C(=N)C3=C1CCC3.Br,C21H35BrN2,395.4,2,2,"['SMR000122163', 'MLS000525289', '4-Decyl-2,3,4,5,6,7-hexahydro-1H-4-aza-s-indacen-8-ylideneamine', 'CHEMBL1481347', 'REGID_for_CID_9549474', 'AKOS030511165', '4-decyl-2,3,4,5,6,7-hexahydrodicyclopenta[b,e]pyridin-8(1H)-imine hydrobromide']"
1276750,"5-(4-methoxyphenyl)-N-(2-morpholin-4-ylethyl)thieno[2,3-d]pyrimidin-4-amine",COC1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)NCCN4CCOCC4,C19H22N4O2S,370.5,1,7,"['SMR000066906', 'MLS000058678', 'MLS002633079', 'CHEMBL1427463', 'HMS2276J16', 'AKOS024603444', 'BRD-K57156117-001-06-4', 'Z31239382']"
15994961,"3-[6-[4-(2,5-dimethylphenyl)piperazin-1-yl]-6-oxohexyl]-6-morpholin-4-yl-2-sulfanylidene-1H-quinazolin-4-one",CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)CCCCCN3C(=O)C4=C(C=CC(=C4)N5CCOCC5)NC3=S,C30H39N5O3S,549.7,1,6,"['MLS001029334', 'SMR000634357', '3-[6-[4-(2,5-dimethylphenyl)piperazin-1-yl]-6-oxohexyl]-6-morpholin-4-yl-2-sulfanylidene-1H-quinazolin-4-one', '3-[6-[4-(2,5-dimethylphenyl)piperazino]-6-keto-hexyl]-6-morpholino-2-thioxo-1H-quinazolin-4-one', 'MLS003881808', 'CHEMBL1524431', 'BDBM58512', 'cid_15994961', 'AKOS002095682', 'EU-0094627', 'F6548-4162', '3-(6-(4-(2,5-dimethylphenyl)piperazin-1-yl)-6-oxohexyl)-6-morpholino-2-thioxo-2,3-dihydroquinazolin-4(1H)-one', '3-[6-[4-(2,5-dimethylphenyl)-1-piperazinyl]-6-oxohexyl]-6-(4-morpholinyl)-2-sulfanylidene-1H-quinazolin-4-one', '3-[6-[4-(2,5-dimethylphenyl)piperazin-1-yl]-6-oxidanylidene-hexyl]-6-morpholin-4-yl-2-sulfanylidene-1H-quinazolin-4-one']"
5389871,"8-(furan-2-ylmethylamino)-1,3-dimethyl-7-[(E)-3-phenylprop-2-enyl]purine-2,6-dione",CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)NCC3=CC=CO3)C/C=C/C4=CC=CC=C4,C21H21N5O3,391.4,1,5,"['MLS000042269', 'SMR000045669', 'CHEMBL1597777', 'BDBM38910', 'cid_5389871', 'HMS2178I10', 'STK569597', 'AKOS005494919', '8-(furan-2-ylmethylamino)-1,3-dimethyl-7-[(E)-3-phenylprop-2-enyl]purine-2,6-dione', '7-[(E)-cinnamyl]-8-(2-furfurylamino)-1,3-dimethyl-xanthine', '8-(2-furanylmethylamino)-1,3-dimethyl-7-[(E)-3-phenylprop-2-enyl]purine-2,6-dione', '8-[(furan-2-ylmethyl)amino]-1,3-dimethyl-7-[(2E)-3-phenylprop-2-en-1-yl]-3,7-dihydro-1H-purine-2,6-dione']"
659001,"4-(4-benzylpiperazin-1-yl)-8-methyl-5H-pyrimido[5,4-b]indole",CC1=CC2=C(C=C1)NC3=C2N=CN=C3N4CCN(CC4)CC5=CC=CC=C5,C22H23N5,357.5,1,4,"['MLS000078394', 'SMR000039900', '4-(4-benzylpiperazin-1-yl)-8-methyl-5H-pyrimido[5,4-b]indole', 'Oprea1_466956', 'cid_659001', 'CHEMBL1299470', 'BDBM43503', 'HMS2355J21', 'STK528360', 'AKOS005461434', 'NCGC00020586-01', 'NCGC00020586-02', '4-(4-benzylpiperazino)-8-methyl-5H-pyrimid[5,4-b]indole', '8-methyl-4-[4-(phenylmethyl)-1-piperazinyl]-5H-pyrimido[5,4-b]indole', '8-methyl-4-[4-(phenylmethyl)piperazin-1-yl]-5H-pyrimido[5,4-b]indole']"
3451233,"N-[5-(3,5-dimethoxyphenyl)-1,3,4-oxadiazol-2-yl]-2,3-dihydro-1,4-benzodioxine-6-carboxamide",COC1=CC(=CC(=C1)C2=NN=C(O2)NC(=O)C3=CC4=C(C=C3)OCCO4)OC,C19H17N3O6,383.4,1,8,"['N-[5-(3,5-dimethoxyphenyl)-1,3,4-oxadiazol-2-yl]-2,3-dihydro-1,4-benzodioxine-6-carboxamide', 'MLS001097079', '865286-98-2', 'SMR000633859', 'CHEMBL1302178', 'BDBM60283', 'cid_3451233', 'HMS2961G06', 'AKOS002045452', 'CCG-193190', 'N-(5-(3,5-dimethoxyphenyl)-1,3,4-oxadiazol-2-yl)-2,3-dihydrobenzo[b][1,4]dioxine-6-carboxamide', 'F1374-0692', 'N-[5-(3,5-dimethoxyphenyl)-1,3,4-oxadiazol-2-yl]-2,3-dihydro-1,4-benzodioxin-6-carboxamide']"
22515899,"2-amino-N-[3,5-bis(trifluoromethyl)phenyl]-5-bromopyridine-3-sulfonamide",C1=C(C=C(C=C1C(F)(F)F)NS(=O)(=O)C2=C(N=CC(=C2)Br)N)C(F)(F)F,C13H8BrF6N3O2S,464.18,2,11,"['MLS001115638', 'SMR000626398', '2-amino-N-[3,5-bis(trifluoromethyl)phenyl]-5-bromopyridine-3-sulfonamide', 'MLS003880720', 'CHEMBL1419772', 'BDBM47917', 'cid_22515899', 'REGID_for_CID_22515899', 'AKOS001885840', '2-amino-N-[3,5-bis(trifluoromethyl)phenyl]-5-bromo-3-pyridinesulfonamide', '2-amino-N-[3,5-bis(trifluoromethyl)phenyl]-5-bromo-pyridine-3-sulfonamide', '2-azanyl-N-[3,5-bis(trifluoromethyl)phenyl]-5-bromanyl-pyridine-3-sulfonamide']"
16012865,5-chloro-N-[4-[methyl(phenyl)sulfamoyl]phenyl]-2-methylsulfonylpyrimidine-4-carboxamide,CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=NC(=NC=C3Cl)S(=O)(=O)C,C19H17ClN4O5S2,480.9,1,8,"['MLS001116367', 'SMR000625581', 'MLS003880622', 'CHEMBL1332454', 'BDBM67354', 'cid_16012865', 'HMS1843D06', 'STK908420', 'AKOS001873227', 'CCG-100325', 'NCGC00115040-01', 'D053-0282', '5-chloranyl-N-[4-[methyl(phenyl)sulfamoyl]phenyl]-2-methylsulfonyl-pyrimidine-4-carboxamide', '5-chloro-2-mesyl-N-[4-[methyl(phenyl)sulfamoyl]phenyl]pyrimidine-4-carboxamide', '5-chloro-N-[4-[methyl(phenyl)sulfamoyl]phenyl]-2-methylsulfonyl-4-pyrimidinecarboxamide', '5-chloro-N-[4-[methyl(phenyl)sulfamoyl]phenyl]-2-methylsulfonylpyrimidine-4-carboxamide', '5-chloro-N-{4-[methyl(phenyl)sulfamoyl]phenyl}-2-(methylsulfonyl)pyrimidine-4-carboxamide']"
24790171,"N-[1-(2,4-difluorophenyl)-4,5,6,7-tetrahydroindazol-4-yl]-6-methylpyridine-3-carboxamide",CC1=NC=C(C=C1)C(=O)NC2CCCC3=C2C=NN3C4=C(C=C(C=C4)F)F,C20H18F2N4O,368.4,1,5,"['MLS001072485', 'SMR000658115', 'CHEMBL1503651', 'cid_24790171', 'BDBM100241', 'N-[1-(2,4-difluorophenyl)-4,5,6,7-tetrahydroindazol-4-yl]-6-methyl-3-pyridinecarboxamide', 'N-[1-(2,4-difluorophenyl)-4,5,6,7-tetrahydroindazol-4-yl]-6-methyl-nicotinamide', 'N-[1-(2,4-difluorophenyl)-4,5,6,7-tetrahydroindazol-4-yl]-6-methylpyridine-3-carboxamide', 'N-[1-[2,4-bis(fluoranyl)phenyl]-4,5,6,7-tetrahydroindazol-4-yl]-6-methyl-pyridine-3-carboxamide']"
2409986,"[2-[2,5-dimethyl-1-(thiophen-2-ylmethyl)pyrrol-3-yl]-2-oxoethyl] 2-hydroxybenzoate",CC1=CC(=C(N1CC2=CC=CS2)C)C(=O)COC(=O)C3=CC=CC=C3O,C20H19NO4S,369.4,1,5,"['MLS-0107661.0001', '2-(2,5-Dimethyl-1-(thiophen-2-ylmethyl)-1H-pyrrol-3-yl)-2-oxoethyl 2-hydroxybenzoate', '731820-51-2', 'MLS000565313', 'CHEMBL1392142', 'BDBM62279', 'cid_2409986', 'HMS2465N20', 'KUC104274N', 'KUC104274N-2', 'AKOS000892785', 'KUC104274N-02', 'WAY-343866', '[2-[2,5-dimethyl-1-(thiophen-2-ylmethyl)pyrrol-3-yl]-2-oxoethyl] 2-hydroxybenzoate', 'SMR000152535', 'KSC-8-61-100629', 'KSC-8-61-110428', 'SR-01000048156', 'SR-01000048156-1', 'BRD-K79175624-001-09-8', 'BRD-K79175624-001-12-2', 'Z19703047', '2-hydroxybenzoic acid [2-[2,5-dimethyl-1-(2-thenyl)pyrrol-3-yl]-2-keto-ethyl] ester', '[2-[2,5-dimethyl-1-(thiophen-2-ylmethyl)pyrrol-3-yl]-2-oxidanylidene-ethyl] 2-oxidanylbenzoate', '2-hydroxybenzoic acid [2-[2,5-dimethyl-1-(thiophen-2-ylmethyl)-3-pyrrolyl]-2-oxoethyl] ester']"
1433876,2-[4-[(3-cyano-6-ethoxyquinolin-2-yl)sulfanylmethyl]phenyl]acetic acid,CCOC1=CC2=CC(=C(N=C2C=C1)SCC3=CC=C(C=C3)CC(=O)O)C#N,C21H18N2O3S,378.4,1,6,"['MLS000715911', 'SMR000277428', 'CHEMBL1700230', 'BDBM94010', 'cid_1433876', 'HMS2633J05', 'HMS3363O20', '2-[4-[(3-cyano-6-ethoxyquinolin-2-yl)sulfanylmethyl]phenyl]acetic acid', 'AKOS000743245', '2-[4-[(3-cyano-6-ethoxy-quinolin-2-yl)sulfanylmethyl]phenyl]ethanoic acid', '2-[4-[[(3-cyano-6-ethoxy-2-quinolinyl)thio]methyl]phenyl]acetic acid', '2-[4-[[(3-cyano-6-ethoxy-2-quinolyl)thio]methyl]phenyl]acetic acid']"
1248999,[4-(4-fluorophenyl)piperazin-1-yl]-(4-methyl-3-piperidin-1-ylsulfonylphenyl)methanone,CC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=CC=C(C=C3)F)S(=O)(=O)N4CCCCC4,C23H28FN3O3S,445.6,0,6,"['MLS001125373', '690246-84-5', 'SMR000668691', '[4-(4-fluorophenyl)piperazin-1-yl]-(4-methyl-3-piperidin-1-ylsulfonylphenyl)methanone', '1-(4-FLUOROPHENYL)-4-[4-METHYL-3-(PIPERIDINE-1-SULFONYL)BENZOYL]PIPERAZINE', '(4-(4-fluorophenyl)piperazin-1-yl)(4-methyl-3-(piperidin-1-ylsulfonyl)phenyl)methanone', '[4-(4-fluorophenyl)piperazin-1-yl][4-methyl-3-(piperidin-1-ylsulfonyl)phenyl]methanone', 'CHEMBL1450208', 'BDBM54500', 'cid_1248999', 'HMS2981K06', 'STK825916', 'AKOS000809321', 'MLS-0378701.0001', 'SR-01000284731', 'SR-01000284731-1', 'F1651-0042', '[4-(4-fluorophenyl)-1-piperazinyl]-[4-methyl-3-(1-piperidinylsulfonyl)phenyl]methanone', '[4-(4-fluorophenyl)piperazin-1-yl]-(4-methyl-3-piperidin-1-ylsulfonyl-phenyl)methanone', '[4-(4-fluorophenyl)piperazino]-(4-methyl-3-piperidinosulfonyl-phenyl)methanone']"
145961950,(2E)-6-hydroxy-2-(pyridin-3-ylmethylidene)-3H-inden-1-one;hydrochloride,C\1C2=C(C=C(C=C2)O)C(=O)/C1=C/C3=CN=CC=C3.Cl,C15H12ClNO2,273.71,2,3,"['CHEMBL4127754', 'BDBM50276136']"
126531195,2-[5-[3-chloro-4-[[1-(2-fluorophenyl)-2-methylpropyl]amino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CC(C)C(C1=CC=CC=C1F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C26H26ClFN4O,465.0,2,6,"['CHEMBL4748417', 'SCHEMBL18450040', 'BDBM50552372']"
126531253,2-[5-[3-chloro-4-[1-[2-(trifluoromethyl)phenyl]ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CC(C1=CC=CC=C1C(F)(F)F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C25H22ClF3N4O,486.9,2,8,"['CHEMBL4794492', 'SCHEMBL18450103', 'WYZRRTANWFIKNF-UHFFFAOYSA-N', 'BDBM50552373', '2-[5-[3-Chloro-4-[1-[2-(trifluoromethyl)phenyl]ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol']"
160079035,"6-bromo-3-chloro-N-(2,5-dimethylphenyl)quinolin-4-amine",CC1=CC(=C(C=C1)C)NC2=C3C=C(C=CC3=NC=C2Cl)Br,C17H14BrClN2,361.7,1,2,"['CHEMBL4789269', 'BDBM50552360']"
151268809,"5-[3-chloro-4-(2,5-dimethylanilino)quinolin-6-yl]pyridine-2-carbonitrile",CC1=CC(=C(C=C1)C)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(C=C4)C#N,C23H17ClN4,384.9,1,4,"['CHEMBL4776281', 'BDBM50552361']"
126531676,2-[5-[3-chloro-8-fluoro-4-[1-(2-fluorophenyl)ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CC(C1=CC=CC=C1F)NC2=C3C=C(C=C(C3=NC=C2Cl)F)C4=CN=C(N=C4)C(C)(C)O,C24H21ClF2N4O,454.9,2,7,"['CHEMBL4744981', 'SCHEMBL18450534', 'BDBM50552387']"
126532390,2-[5-[3-chloro-4-[1-(2-fluorophenyl)propylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CCC(C1=CC=CC=C1F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C25H24ClFN4O,450.9,2,6,"['CHEMBL4790350', 'SCHEMBL18451259', 'BDBM50552371']"
126531397,"3-chloro-6-[2-(1,1-dioxo-1,4-thiazinan-4-yl)pyrimidin-5-yl]-N-[(1R)-1-(2-fluorophenyl)ethyl]quinolin-4-amine",C[C@H](C1=CC=CC=C1F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)N5CCS(=O)(=O)CC5,C25H23ClFN5O2S,512.0,1,8,"['CHEMBL4785988', 'SCHEMBL18450250', 'BDBM50552382']"
126532303,"3-[(1R)-1-[[3-chloro-7-fluoro-6-[2-(2-hydroxypropan-2-yl)pyrimidin-5-yl]-2-methyl-1,5-naphthyridin-4-yl]amino]ethyl]-4-fluorobenzonitrile",CC1=NC2=CC(=C(N=C2C(=C1Cl)N[C@H](C)C3=C(C=CC(=C3)C#N)F)C4=CN=C(N=C4)C(C)(C)O)F,C25H21ClF2N6O,494.9,2,9,"['TNF-alpha-IN-2', 'TNF-|A-IN-2', 'CHEMBL4777447', '2074702-04-6', 'SCHEMBL18451172', 'TNF-??-IN-2', 'BDBM50552391', 'AKOS040755044', 'MS-29193', 'HY-134471', 'CS-0142788']"
135286961,2-[5-[4-[[(1R)-1-(5-amino-2-fluorophenyl)ethyl]amino]-3-chloroquinolin-6-yl]pyrimidin-2-yl]propan-2-ol,C[C@H](C1=C(C=CC(=C1)N)F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C24H23ClFN5O,451.9,3,7,"['CHEMBL4783749', 'SCHEMBL20452677', 'BDBM50552376']"
126530757,2-[4-[5-[3-chloro-4-[[(1R)-1-(2-fluorophenyl)ethyl]amino]quinolin-6-yl]pyrimidin-2-yl]piperazin-1-yl]acetic acid,C[C@H](C1=CC=CC=C1F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)N5CCN(CC5)CC(=O)O,C27H26ClFN6O2,521.0,2,9,"['CHEMBL4755052', 'SCHEMBL18449594', 'BDBM50552395']"
57330559,"2,6-difluoro-N-[4-[2-methyl-3-(4-methyl-5-oxo-1,3,4-oxadiazol-2-yl)phenyl]phenyl]benzamide",CC1=C(C=CC=C1C2=NN(C(=O)O2)C)C3=CC=C(C=C3)NC(=O)C4=C(C=CC=C4F)F,C23H17F2N3O3,421.4,1,6,"['CHEMBL4868242', 'SCHEMBL15205168', 'GTPL12713', 'BDBM50575331', 'example 48 [WO2012056478]', 'compound 36 [PMID: 34843241]', '2,6-difluoro-N-[4-[2-methyl-3-(4-methyl-5-oxo-1,3,4-oxadiazol-2-yl)phenyl]phenyl]benzamide']"
164629162,(2S)-2-[(4-fluoro-1H-indole-2-carbonyl)amino]-3-(4-hydroxy-3-iodophenyl)propanoic acid,C1=CC2=C(C=C(N2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)I)C(=O)O)C(=C1)F,C18H14FIN2O4,468.2,4,5,"['CHEMBL4877313', 'BDBM50575304']"
164616759,(2S)-5-(diaminomethylideneamino)-2-[[(2S)-2-[(4-fluoro-1H-indole-2-carbonyl)amino]-3-(4-hydroxy-3-iodophenyl)propanoyl]amino]pentanoic acid,C1=CC2=C(C=C(N2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)I)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(=C1)F,C24H26FIN6O5,624.4,7,7,"['CHEMBL4851618', 'BDBM50575321']"
155294460,"8-[4-[2-[5-[(4-methylpiperazin-1-yl)methyl]-2-(1H-pyrrolo[3,2-c]pyridin-3-yl)phenoxy]ethyl]phenyl]isoquinoline",CN1CCN(CC1)CC2=CC(=C(C=C2)C3=CNC4=C3C=NC=C4)OCCC5=CC=C(C=C5)C6=CC=CC7=C6C=NC=C7,C36H35N5O,553.7,1,5,"['CHEMBL4779359', '8-[4-(2-{5-[(4-methylpiperazin-1-yl)methyl]-2-(1H-pyrrolo[3,2-c]pyridin-3-yl)phenoxy}ethyl)phenyl]isoquinoline', 'SCHEMBL24725013', 'BDBM50566082', 'UTM']"
