cid,Probability of not Antimicrobial,Probability of Antimicrobial
131881813,0.19374049,0.8062595
135434784,0.6718925,0.3281075
14842848,0.39025146,0.60974854
9797705,0.08195424,0.91804576
3037684,0.79611313,0.2038869
440429,0.9828878,0.01711218
188575,0.33938086,0.66061914
136921545,0.60526687,0.39473313
136295216,0.84793735,0.15206264
136257920,0.59681904,0.40318093
137092996,0.34660608,0.6533939
136165051,0.5056417,0.4943583
511014,0.6393986,0.36060145
136795196,0.3217486,0.6782514
135897124,0.67619264,0.32380733
135406949,0.5521228,0.44787723
121235267,0.42276388,0.5772361
92229576,0.3235001,0.6764999
3008190,0.76526517,0.23473483
151237987,0.11238265,0.88761735
137274215,0.5956032,0.4043968
136842861,0.6439135,0.35608652
135433837,0.5956032,0.4043968
137160593,0.24072915,0.75927085
135743865,0.46392167,0.53607833
135622951,0.71396375,0.28603622
135481452,0.58506763,0.4149324
135435172,0.8741944,0.12580559
136631979,0.6311582,0.36884183
71304002,0.6400808,0.35991916
135976885,0.7508278,0.24917223
136817853,0.8119585,0.18804152
136134225,0.87679327,0.12320671
135450796,0.54435956,0.4556404
135788892,0.2451964,0.7548036
136745025,0.7840113,0.21598868
135528754,0.7182026,0.28179738
135511167,0.6076623,0.39233768
135464488,0.6076623,0.39233768
136100249,0.75808746,0.24191254
135431813,0.31496435,0.68503565
136190394,0.68592453,0.31407544
135955671,0.33199793,0.66800207
135754450,0.6070655,0.3929345
194101,0.2139185,0.7860815
135511113,0.2713104,0.7286896
65375,0.79410106,0.20589893
1190,0.83285683,0.16714317
4269332,0.7893503,0.21064973
137167219,0.580338,0.419662
136854232,0.5956032,0.4043968
135511145,0.08110368,0.9188963
476458,0.2300325,0.7699675
171185,0.28445494,0.71554506
136272494,0.636865,0.363135
136217886,0.59740853,0.4025915
135483941,0.46945012,0.5305499
137138689,0.5022531,0.49774688
135462125,0.5833895,0.41661048
3080864,0.7948557,0.2051443
136682650,0.41736007,0.58263993
136260091,0.41736007,0.58263993
135627630,0.48826766,0.51173234
136260503,0.054858387,0.9451416
135912870,0.36042684,0.63957316
21677364,0.4771167,0.5228833
156595567,0.6408268,0.35917318
71302904,0.50834113,0.49165887
156588467,0.69429713,0.30570287
21140838,0.08548033,0.91451967
511015,0.5187601,0.48123989
135742598,0.30876994,0.69123006
511016,0.65375036,0.34624964
137128749,0.3449455,0.6550545
135405195,0.3856104,0.6143896
456401,0.74207693,0.25792307
137195841,0.09609294,0.90390706
137147094,0.53681755,0.46318242
136227111,0.83455586,0.16544414
135815016,0.42829895,0.57170105
135627705,0.71396375,0.28603622
135496375,0.57534534,0.42465466
135434129,0.8980882,0.1019118
512727,0.35465413,0.64534587
136257878,0.58808124,0.41191873
135888863,0.612111,0.38788906
135722152,0.612111,0.38788906
135783067,0.58369637,0.41630366
136270978,0.68460846,0.31539157
21677361,0.39939433,0.60060567
71302590,0.78198534,0.21801467
135743934,0.6548952,0.34510478
135788877,0.41353726,0.58646274
136119103,0.58100295,0.41899708
73351959,0.090210855,0.90978914
137100252,0.5463519,0.45364812
136752832,0.6577271,0.3422729
136232092,0.62527865,0.37472135
135434782,0.83127195,0.16872807
131858702,0.057996273,0.9420037
131858477,0.07776815,0.92223185
5487206,0.25348842,0.7465116
135531791,0.47649038,0.5235096
92233380,0.27521187,0.7247881
135526591,0.6729499,0.32705006
135435206,0.5734669,0.42653307
92242767,0.59798485,0.40201515
602053,0.81140083,0.18859915
136847919,0.87679327,0.12320671
136826947,0.71396375,0.28603622
136643516,0.4276173,0.5723827
136228650,0.6553183,0.34468168
135536008,0.57026637,0.4297336
145710473,0.6003767,0.39962327
22792824,0.19324636,0.80675364
136217926,0.7029188,0.29708117
135743935,0.81486547,0.18513453
135407017,0.47330403,0.52669597
135625314,0.78359085,0.21640915
136242431,0.3124419,0.6875581
136226316,0.2685616,0.7314384
135960421,0.62123686,0.37876314
178714,0.2685616,0.7314384
128650,0.2685616,0.7314384
71303018,0.7301257,0.26987427
183205,0.18059278,0.8194072
183242,0.22747362,0.7725264
183239,0.18059278,0.8194072
136921541,0.64542484,0.3545752
136248813,0.80790555,0.19209448
90477183,0.39933926,0.60066074
26974701,0.926391,0.07360898
137214373,0.7455792,0.25442082
121486927,0.15354496,0.84645504
121486926,0.21246284,0.78753716
121486830,0.098576844,0.90142316
69538220,0.29590404,0.70409596
130060,0.23383683,0.7661632
92229125,0.42241758,0.5775824
92228261,0.35418296,0.64581704
476461,0.20781982,0.7921802
135455539,0.3691482,0.6308518
135443731,0.57757926,0.4224207
488940,0.8064088,0.19359116
485376,0.7239398,0.27606025
136235943,0.10646999,0.89353
513636,0.42654806,0.57345194
137700715,0.8606792,0.13932079
137176604,0.06735164,0.93264836
76845223,0.9014812,0.098518774
135464486,0.65614444,0.34385556
156589112,0.7049556,0.2950444
136707617,0.5990295,0.40097052
135511168,0.5038223,0.49617767
3008134,0.5080967,0.4919033
121486745,0.1442669,0.8557331
14842863,0.24521202,0.754788
148033,0.11194277,0.88805723
136248812,0.70858943,0.29141057
137186166,0.50842285,0.49157718
70021591,0.106304765,0.89369524
92266931,0.28445494,0.71554506
135464923,0.7525946,0.24740544
135414113,0.24291039,0.7570896
135618021,0.2576831,0.7423169
23260220,0.24729156,0.75270844
469861,0.65979004,0.34020993
513632,0.41676039,0.5832396
137019865,0.6182223,0.3817777
136921544,0.51693296,0.48306704
135625316,0.6143433,0.38565674
286012,0.030122876,0.9698771
477953,0.754368,0.24563201
136744872,0.6113574,0.3886426
136238399,0.7619388,0.23806122
513034,0.28061444,0.71938556
136217880,0.611866,0.388134
135742141,0.4723524,0.5276476
22880809,0.16394335,0.83605665
22880808,0.2934174,0.7065826
476460,0.20551622,0.7944838
136732749,0.47649038,0.5235096
135441726,0.8234245,0.17657547
91668475,0.6919725,0.30802748
1465,0.9982559,0.0017441066
18778,0.9508136,0.04918642
73316,0.9889999,0.011000121
86145,0.9674011,0.032598894
122110,0.8727924,0.12720756
122650,0.7942837,0.20571633
125925,0.968383,0.031616986
146979,0.8689755,0.13102448
150621,0.94230366,0.057696342
150623,0.94484866,0.05515136
150625,0.9486507,0.05134926
150626,0.9748135,0.025186496
152369,0.9913446,0.008655431
168859,0.9940936,0.005906394
169938,0.93707585,0.06292418
171228,0.8929597,0.1070403
173318,0.8728474,0.12715262
181589,0.9858447,0.014155354
253426,0.96664345,0.033356555
267376,0.994683,0.0053169946
268421,0.95779824,0.04220175
271276,0.947805,0.052195024
271315,0.97180194,0.02819804
286491,0.99230427,0.0076957094
310052,0.6350262,0.3649738
315092,0.9818482,0.018151797
352979,0.93287677,0.06712324
352980,0.98318404,0.016815932
352991,0.88982284,0.11017714
357380,0.9842748,0.015725201
358368,0.98201686,0.017983127
373406,0.967808,0.03219202
374108,0.9694589,0.030541103
376225,0.94537383,0.05462615
379817,0.9657401,0.034259893
380084,0.98023933,0.019760644
381335,0.958834,0.04116599
381336,0.9820613,0.017938694
381338,0.9526337,0.047366302
390868,0.85214126,0.14785874
395836,0.9726077,0.027392302
398257,0.9557914,0.044208582
433458,0.9592706,0.0407294
444919,0.9546446,0.045355387
448456,0.98620063,0.0137993945
448782,0.9841292,0.015870811
449405,0.96720195,0.032798022
451383,0.7039355,0.2960645
451566,0.97039855,0.029601445
451822,0.68423396,0.31576604
451830,0.97271514,0.027284874
451835,0.97062504,0.029374957
451836,0.9322579,0.067742124
451847,0.92766756,0.07233244
451850,0.9762038,0.023796195
451887,0.9593039,0.04069608
451888,0.9299613,0.07003868
452040,0.956128,0.043871995
452057,0.86479443,0.13520557
452065,0.93674046,0.063259564
452265,0.9234749,0.07652511
452397,0.95637274,0.04362724
452398,0.96090686,0.039093122
452399,0.92101204,0.07898797
452892,0.9713701,0.028629886
453201,0.9101353,0.089864664
453370,0.98076004,0.019239953
453467,0.97980493,0.020195091
453473,0.36343867,0.63656133
453474,0.5497581,0.4502419
453632,0.958944,0.041055955
453662,0.90310866,0.09689135
453781,0.944455,0.055544995
454120,0.98052406,0.01947592
454121,0.982681,0.017319018
454135,0.99623543,0.003764589
454139,0.9680774,0.0319226
454141,0.96410173,0.035898283
454162,0.9809337,0.019066246
454737,0.91951567,0.08048433
454738,0.8257952,0.17420486
456110,0.9630185,0.036981504
459905,0.8612957,0.1387043
459943,0.9672556,0.032744378
470649,0.9409213,0.059078712
473453,0.96152157,0.038478408
475546,0.9950364,0.004963606
481582,0.9515485,0.0484515
482511,0.91965735,0.08034267
483930,0.69664013,0.30335984
483932,0.94196564,0.058034357
483933,0.9608202,0.039179802
483934,0.9309428,0.06905721
483935,0.9330281,0.06697191
483942,0.9384739,0.061526097
490076,0.9368741,0.06312593
493838,0.9343448,0.06565515
495778,0.958834,0.04116599
495779,0.9526337,0.047366302
496427,0.9744523,0.025547663
496870,0.9726077,0.027392302
497923,0.896361,0.103639
502244,0.9221686,0.07783138
502246,0.99017704,0.009822952
503020,0.9366184,0.06338161
503312,0.97207713,0.027922899
503315,0.9472006,0.05279939
503316,0.8532319,0.14676808
503317,0.8769618,0.123038165
507021,0.9428761,0.05712387
507022,0.8746519,0.12534809
507023,0.78815436,0.21184565
508215,0.9295082,0.0704918
510968,0.77819824,0.22180176
511000,0.9590109,0.040989082
511644,0.8985856,0.10141437
512001,0.8758082,0.124191806
512169,0.93309784,0.06690217
512172,0.9508611,0.049138933
512675,0.8919896,0.10801041
514817,0.89203954,0.10796047
514818,0.8977426,0.10225738
514819,0.7164888,0.28351122
514820,0.85121953,0.14878045
515083,0.96288455,0.037115477
515085,0.96826786,0.031732168
515109,0.99417734,0.005822664
515110,0.97800505,0.021994948
533841,0.95327324,0.046726786
575855,0.86360466,0.13639534
592943,0.87654907,0.12345094
641066,0.92995507,0.07004496
643514,0.9982559,0.0017441066
643968,0.97898775,0.02101224
688121,0.942417,0.05758299
688364,0.9879006,0.012099389
841985,0.9959541,0.004045892
853012,0.97898775,0.02101224
1210964,0.9909355,0.009064498
1257704,0.9497711,0.050228894
1272916,0.8985856,0.10141437
1362170,0.96142316,0.03857681
1516004,0.9780497,0.021950316
1516006,0.9780497,0.021950316
3000291,0.9726129,0.0273871
3000371,0.8866972,0.11330283
3001977,0.96951073,0.030489266
3002126,0.9656909,0.034309093
3005548,0.7020378,0.2979622
3005550,0.7526664,0.2473336
3005951,0.97263163,0.027368376
3005953,0.96415055,0.035849452
3005959,0.94452477,0.05547524
3005961,0.96241117,0.037588827
3009329,0.8812123,0.11878769
3011251,0.9535942,0.046405807
3011360,0.9879983,0.0120016895
3011533,0.8392419,0.16075806
3011534,0.781845,0.21815501
3011535,0.80547,0.19452998
3011932,0.94361436,0.056385633
3011933,0.91882265,0.08117733
3035713,0.9735745,0.026425453
3037732,0.96218157,0.037818458
3246335,0.93986547,0.060134534
3371855,0.9845172,0.01548276
3467231,0.9959541,0.004045892
3646225,0.97966003,0.020339949
3985407,0.99128413,0.008715878
4393085,0.9504272,0.049572833
5270571,0.89555407,0.10444592
5270689,0.9712215,0.02877847
5271276,0.9402079,0.059792124
5271699,0.52264404,0.47735593
5271960,0.5745493,0.4254507
5272825,0.8873986,0.11260139
5272906,0.9536638,0.04633616
5272907,0.9234987,0.0765013
5272908,0.9547183,0.04528169
5273017,0.7514411,0.24855886
5273624,0.8464528,0.15354724
5273626,0.9105785,0.08942152
5273627,0.83673716,0.16326284
5273973,0.84939647,0.15060353
5273975,0.43734014,0.56265986
5273977,0.5268251,0.47317493
5274011,0.9684207,0.031579297
5274081,0.99033904,0.009660942
5274286,0.9249551,0.07504486
5274689,0.8014668,0.19853316
5278749,0.9058026,0.09419737
5287614,0.9793623,0.020637702
5287615,0.9773992,0.022600822
5289468,0.9769024,0.02309759
5311768,0.9924914,0.007508577
5326138,0.9495203,0.05047969
5461894,0.7741263,0.22587374
5468297,0.958834,0.04116599
5470398,0.9726077,0.027392302
5925915,0.9726077,0.027392302
6334744,0.9292449,0.070755154
6367704,0.958834,0.04116599
6398509,0.8950793,0.1049207
6426866,0.9925569,0.0074430723
6475928,0.5171398,0.48286024
6478358,0.78793395,0.21206604
6479189,0.72732717,0.27267283
6481569,0.95272803,0.04727198
6481578,0.9571012,0.042898778
6481845,0.9589683,0.04103172
6534305,0.9428761,0.05712387
6534306,0.8746519,0.12534809
6534307,0.78815436,0.21184565
6553883,0.98672813,0.013271857
6603739,0.94970375,0.050296273
6708804,0.92801094,0.07198908
6712985,0.9794659,0.020534126
6858194,0.9106958,0.089304194
7059422,0.9844648,0.015535172
7059455,0.9453151,0.054684855
7059457,0.9426228,0.05737723
7059460,0.9776366,0.0223634
7059462,0.9864256,0.013574428
7061011,0.97966003,0.020339949
7072776,0.919462,0.08053795
7079501,0.96142316,0.03857681
7195999,0.94970375,0.050296273
7271997,0.9623898,0.037610188
7272010,0.97950506,0.020494943
7272011,0.975642,0.02435796
7275411,0.97891253,0.021087455
7275412,0.97891253,0.021087455
7282396,0.9653948,0.034605216
9813340,0.9871442,0.01285583
9996041,0.9163083,0.08369174
10061135,0.9709574,0.029042607
10389132,0.76513416,0.23486586
10403633,0.9070358,0.09296418
10687208,0.95286083,0.04713919
10732949,0.91850173,0.081498265
10775595,0.98793155,0.012068433
11042603,0.9841934,0.015806608
11558298,0.95419776,0.045802232
11728978,0.837619,0.162381
11957910,0.9810449,0.018955132
12333283,0.9961837,0.003816301
12773781,0.960742,0.039257996
12805651,0.94033,0.059669994
12922945,0.9426228,0.05737723
13066370,0.9776366,0.0223634
13121580,0.94077414,0.05922587
13477311,0.89576876,0.104231246
13590781,0.962135,0.03786498
13647253,0.8163438,0.1836562
13833655,0.8957974,0.10420262
13833659,0.96934426,0.030655744
13845019,0.93751365,0.06248634
13942210,0.975642,0.02435796
13989061,0.9225378,0.0774622
13989062,0.9225378,0.0774622
13989274,0.95483303,0.045166995
13989277,0.9743731,0.025626909
13989283,0.75734186,0.24265812
13989284,0.9189771,0.08102294
14030964,0.8739321,0.12606789
14095555,0.9086402,0.09135978
14132914,0.98487705,0.015122978
14159102,0.86479443,0.13520557
14237009,0.94258755,0.057412427
14427742,0.99230427,0.0076957094
14444210,0.8545777,0.1454223
14444219,0.97219324,0.027806733
14541351,0.7106781,0.2893219
14541353,0.64494824,0.35505176
14562599,0.88948834,0.11051169
14582593,0.9780694,0.021930583
14632483,0.88513136,0.11486863
14842977,0.92505395,0.07494605
14842998,0.7991617,0.20083831
14991719,0.96856046,0.031439554
14997767,0.97966003,0.020339949
15124184,0.9090498,0.0909502
15839349,0.99305737,0.006942624
15867924,0.9414165,0.05858347
18608979,0.8951904,0.104809605
18641862,0.897508,0.10249198
18679202,0.98229617,0.017703814
19385342,0.99620223,0.0037977574
19698912,0.96978897,0.030211018
19989149,0.88177586,0.118224114
20839343,0.73950124,0.2604988
21116189,0.9674011,0.032598894
21118337,0.97980493,0.020195091
21121800,0.9913329,0.008667091
21134384,0.8724383,0.12756167
21145447,0.8781395,0.121860534
21145867,0.87980896,0.120191015
21765593,0.9746375,0.025362512
21778597,0.9673961,0.032603916
21894498,0.9822246,0.017775387
22057571,0.968383,0.031616986
22086283,0.9905902,0.009409807
22211503,0.6839812,0.31601882
22316427,0.97562087,0.024379136
22451350,0.78849036,0.21150964
22827178,0.93464196,0.065358035
22838430,0.8699516,0.13004842
22870969,0.96611494,0.033885043
23112639,0.9648792,0.035120785
23263710,0.8552956,0.14470439
24207724,0.98114467,0.018855356
25075887,0.8775758,0.12242417
25728863,0.970533,0.02946697
29923570,0.5441946,0.4558054
29927033,0.98585,0.014150046
29933576,0.8716081,0.12839194
29933626,0.98508894,0.0149110835
29933631,0.960742,0.039257996
38988601,0.989629,0.0103710145
40496690,0.8237493,0.17625071
40507260,0.8716081,0.12839194
40544496,0.98508894,0.0149110835
41097849,0.91167253,0.08832745
42104317,0.9875207,0.012479312
42637090,0.91142243,0.08857757
44289445,0.96618474,0.033815295
44289645,0.962135,0.03786498
44353411,0.92226154,0.07773847
44372621,0.9396067,0.06039325
44374620,0.981711,0.018289056
44560429,0.96222913,0.037770875
44630569,0.88413274,0.11586726
45038843,0.9769024,0.02309759
45039012,0.972181,0.027819006
45039260,0.992294,0.007705999
45040528,0.9767403,0.023259712
45051883,0.94390804,0.056091975
45356917,0.9776366,0.0223634
45358309,0.98508894,0.0149110835
46780402,0.96386653,0.036133483
46781591,0.97334445,0.026655562
46783075,0.9822417,0.017758293
46936788,0.9902415,0.009758496
46941505,0.96398586,0.036014125
49783245,0.9852964,0.014703545
51403981,0.91167253,0.08832745
53759423,0.96107364,0.038926333
53837746,0.9592657,0.040734287
53853888,0.73950124,0.2604988
53909207,0.7896583,0.21034168
54075693,0.804229,0.19577096
54285617,0.86244583,0.1375542
54370573,0.9404758,0.05952418
54511089,0.9166582,0.0833418
54531183,0.9003952,0.0996048
54535902,0.9147277,0.08527232
54669724,0.9776366,0.0223634
56664677,0.7152214,0.2847786
56924437,0.98665476,0.013345268
57268205,0.9982559,0.0017441066
57369201,0.9744688,0.025531199
57369864,0.9824656,0.017534388
58696770,0.8163438,0.1836562
59728433,0.9845172,0.01548276
62898796,0.95272994,0.04727006
66931238,0.9131288,0.08687121
67785067,0.8024823,0.19751771
68854303,0.93287677,0.06712324
70610597,0.97898775,0.02101224
70697520,0.9776392,0.022360794
71023056,0.9507884,0.04921159
71168458,0.98114467,0.018855356
71302469,0.9767534,0.023246596
71303646,0.9717325,0.028267533
71303654,0.9334449,0.0665551
71314711,0.91167253,0.08832745
71314827,0.8716081,0.12839194
71314901,0.962135,0.03786498
71316819,0.9641701,0.0358299
71340951,0.9337058,0.06629421
71354328,0.9078435,0.09215656
71421157,0.81397057,0.18602942
71749030,0.9495064,0.05049357
71749595,0.94310546,0.05689452
71750617,0.97976345,0.020236535
71762304,0.8786473,0.121352665
71762307,0.9029172,0.097082786
72628785,0.967341,0.032659017
73164480,0.9764868,0.02351317
73190675,0.98112315,0.018876834
76973301,0.95048636,0.049513634
77461390,0.98580724,0.0141927805
77520054,0.9821651,0.01783491
86295119,0.99305737,0.006942624
89258969,0.99774915,0.0022508446
89751075,0.9822246,0.017775387
90470199,0.94620764,0.05379235
91490049,0.9887244,0.011275606
91886342,0.8287339,0.17126608
91989611,0.9812665,0.01873351
92022457,0.92348254,0.076517485
92131910,0.9789886,0.021011412
92132209,0.98672813,0.013271857
92132424,0.9790666,0.02093341
92143407,0.96618474,0.033815295
92149401,0.977472,0.022527972
92150214,0.9748912,0.025108814
92153662,0.8331371,0.1668629
92154324,0.7346205,0.2653795
92160925,0.994683,0.0053169946
92161781,0.91321903,0.08678099
92161858,0.947805,0.052195024
92228352,0.9776198,0.022380201
92228353,0.9776198,0.022380201
92233230,0.9108865,0.089113474
92233519,0.96664345,0.033356555
92233520,0.96664345,0.033356555
92238038,0.9852964,0.014703545
92242756,0.9746375,0.025362512
92245911,0.95779824,0.04220175
92252368,0.98640984,0.013590183
92252648,0.97483987,0.025160123
92252649,0.97483987,0.025160123
92253393,0.9794065,0.020593498
92266371,0.81699026,0.18300977
92268334,0.98508894,0.0149110835
92279507,0.8746492,0.12535076
92279509,0.8746492,0.12535076
92294440,0.96398586,0.036014125
92448807,0.5081905,0.49180946
92852197,0.9681803,0.031819697
92977577,0.9578634,0.042136606
93621995,0.9628274,0.0371726
97107236,0.97751844,0.022481555
98041153,0.972181,0.027819006
98575509,0.9804785,0.019521456
100795272,0.9123796,0.087620355
117810735,0.9578634,0.042136606
118703664,0.9765158,0.023484174
118703665,0.9765158,0.023484174
121007013,0.9655282,0.03447183
121007874,0.9670359,0.032964114
121011373,0.95213115,0.047868866
121216367,0.944487,0.055513024
121217563,0.959566,0.04043402
121218048,0.87059027,0.12940975
121219148,0.5499563,0.45004368
121220862,0.8837088,0.11629121
121225517,0.98730034,0.012699646
121487417,0.9432123,0.056787718
122130044,0.9717325,0.028267533
122130330,0.9760666,0.023933426
123590929,0.9860247,0.013975345
124350898,0.6215882,0.37841183
124507746,0.9812586,0.018741414
124561689,0.9003952,0.0996048
125124867,0.9794065,0.020593498
125478223,0.940652,0.059348006
125495767,0.9739797,0.026020262
126455407,0.91142243,0.08857757
127263478,0.91142243,0.08857757
129318777,0.94299585,0.057004154
130785521,0.9812665,0.01873351
131176102,0.9765325,0.02346751
131610021,0.98768234,0.012317669
131846544,0.94178057,0.058219407
131847727,0.8122554,0.18774463
131852344,0.90485907,0.095140904
131858139,0.9638319,0.036168076
131858690,0.9107649,0.08923511
131864317,0.5879047,0.41209528
131864833,0.9323257,0.06767431
131873466,0.89534545,0.10465457
131874082,0.98857266,0.011427369
131875471,0.9710548,0.028945178
131877226,0.9262057,0.07379433
132890569,0.97835284,0.021647137
133126372,0.9107277,0.089272335
133126486,0.989629,0.0103710145
133576475,0.9475589,0.05244115
133577892,0.9606091,0.039390903
133626056,0.98457754,0.01542246
133638842,0.9956424,0.004357603
133688189,0.9812586,0.018741414
134693227,0.9317928,0.06820723
136006897,0.82145554,0.17854446
137699365,0.97368383,0.026316158
137699517,0.99045897,0.009541029
137700695,0.8702449,0.12975508
138059441,0.98214567,0.017854348
139025680,0.76513416,0.23486586
146156886,0.8869451,0.113054894
153436042,0.9649279,0.035072107
156587976,0.94274783,0.05725216
156594224,0.98157495,0.018425029
156594990,0.992294,0.007705999
162367439,0.60297847,0.39702156
72263,0.98487705,0.015122978
72274,0.95611745,0.043882534
122621,0.91212445,0.08787552
124295,0.91698813,0.083011836
124297,0.8163438,0.1836562
125711,0.98587215,0.014127859
125836,0.97206765,0.027932322
130601,0.9925569,0.0074430723
130766,0.9843343,0.015665686
135518,0.97763723,0.02236276
150624,0.9445747,0.055425312
153548,0.8619395,0.13806051
159338,0.97038215,0.029617833
174519,0.9373973,0.062602684
188215,0.9239119,0.07608806
188276,0.9510354,0.048964594
189921,0.97538304,0.024616929
288008,0.94486475,0.055135265
294628,0.9843343,0.015665686
351382,0.91167253,0.08832745
352520,0.960742,0.039257996
356652,0.98728836,0.012711614
371875,0.9691966,0.030803405
447628,0.9424677,0.057532333
449623,0.93045944,0.06954056
451393,0.9604495,0.039550487
451395,0.97219324,0.027806733
451455,0.9441838,0.055816177
451503,0.78849036,0.21150964
451562,0.92379683,0.07620315
451572,0.8834932,0.1165068
451576,0.92226154,0.07773847
451824,0.9105134,0.08948657
451834,0.9822576,0.017742373
451837,0.8888336,0.111166425
451843,0.9658013,0.03419869
451844,0.9515281,0.048471916
451889,0.8727924,0.12720756
451901,0.97180194,0.02819804
452030,0.98657596,0.013424035
452032,0.9851382,0.014861799
452172,0.9780694,0.021930583
452263,0.9337058,0.06629421
452407,0.9913553,0.008644705
452412,0.88012695,0.11987307
452695,0.9629173,0.037082687
452893,0.83501256,0.16498746
452946,0.9554235,0.04457655
452960,0.96635216,0.03364786
452962,0.7942837,0.20571633
453111,0.974902,0.025098024
453112,0.9643772,0.035622757
453464,0.98114467,0.018855356
453641,0.86298203,0.137018
453822,0.89580363,0.10419639
453830,0.9136086,0.08639137
453835,0.96948296,0.030517027
454132,0.9962808,0.0037192253
454134,0.99623543,0.003764589
454136,0.98876745,0.011232548
454138,0.9680774,0.0319226
454140,0.96410173,0.035898283
454142,0.9387255,0.061274525
454160,0.78967226,0.21032776
454163,0.88177586,0.118224114
454164,0.83366966,0.16633032
455170,0.9476584,0.052341577
456258,0.9629319,0.037068155
456905,0.9453131,0.054686904
460245,0.9691966,0.030803405
460246,0.9691966,0.030803405
461148,0.9506964,0.049303576
461567,0.9799824,0.020017646
462388,0.9154003,0.08459969
466401,0.9885097,0.0114902835
466402,0.9851382,0.014861799
466414,0.96152157,0.038478408
466416,0.78967226,0.21032776
470199,0.9599392,0.040060844
471746,0.9490304,0.050969586
473278,0.89576876,0.104231246
473280,0.95555377,0.044446252
473281,0.802432,0.19756798
473450,0.96152157,0.038478408
473661,0.9557203,0.0442797
473662,0.9557203,0.0442797
473827,0.9831096,0.01689039
473832,0.97180194,0.02819804
475377,0.9424017,0.057598285
475378,0.88966995,0.11033002
475547,0.95362204,0.046377953
477016,0.94047815,0.059521865
477017,0.94047815,0.059521865
477851,0.987882,0.012118012
479691,0.8024303,0.19756971
480247,0.9871657,0.012834323
481518,0.75726265,0.24273734
481519,0.50266784,0.49733216
481520,0.5524092,0.44759086
482498,0.9291131,0.07088691
483939,0.79986244,0.20013756
487683,0.90307087,0.09692912
487687,0.96364486,0.036355108
488247,0.74765885,0.25234118
489880,0.93312585,0.06687413
490037,0.942417,0.05758299
492034,0.95242435,0.047575664
493843,0.9343448,0.06565515
496603,0.9766613,0.023338664
498021,0.9365008,0.06349919
506492,0.96382517,0.03617485
509186,0.9343114,0.0656886
512168,0.97819173,0.021808242
512587,0.8612957,0.1387043
512605,0.8540751,0.14592491
512633,0.9439409,0.056059092
512673,0.7896583,0.21034168
512678,0.91121674,0.08878325
513474,0.9735234,0.026476596
514813,0.88588035,0.11411962
550042,0.98645127,0.013548752
642679,0.9877491,0.012250872
2735432,0.868367,0.131633
2783869,0.9822576,0.017742373
3000253,0.99128413,0.008715878
3000763,0.9796915,0.020308474
3005965,0.8196534,0.18034664
3007131,0.8380837,0.1619163
3007847,0.9329074,0.06709258
3008896,0.96028906,0.03971093
3009782,0.9483668,0.051633183
3010294,0.9957334,0.0042666034
3012249,0.8979603,0.10203967
3035986,0.9647535,0.035246506
3036202,0.94641423,0.05358575
3081165,0.85448563,0.1455144
3081471,0.9666608,0.033339214
3246700,0.96770746,0.032292526
3605473,0.989629,0.0103710145
4470176,0.9722828,0.027717149
5207401,0.9780497,0.021950316
5270576,0.962135,0.03786498
5271959,0.724795,0.27520505
5272826,0.94080085,0.059199132
5272848,0.9418661,0.058133904
5272849,0.9462992,0.053700816
5342744,0.9453151,0.054684855
6320191,0.7514411,0.24855886
6398342,0.9583959,0.041604105
6426863,0.9802984,0.019701622
6426864,0.9802984,0.019701622
6438459,0.8053923,0.19460769
6439573,0.89027417,0.109725825
6439816,0.76673734,0.23326264
6449348,0.83052945,0.16947058
6450944,0.7879517,0.21204828
6451942,0.9802984,0.019701622
6475798,0.65791047,0.34208953
6477306,0.9158135,0.0841865
6479188,0.851322,0.148678
6479209,0.8540751,0.14592491
6573798,0.97980493,0.020195091
6858204,0.87950766,0.12049231
7048664,0.9812586,0.018741414
7048808,0.98620063,0.0137993945
8033145,0.9924914,0.007508577
9814370,0.9481712,0.051828813
9837976,0.9796915,0.020308474
9899566,0.99092907,0.009070908
9989923,0.9946796,0.0053204177
9994258,0.9794659,0.020534126
10019998,0.93736213,0.06263785
10021283,0.95474225,0.04525775
10040433,0.91944855,0.08055145
10490402,0.98197246,0.018027555
10900246,0.96142316,0.03857681
10978511,0.9851772,0.014822803
11138740,0.98201185,0.017988127
11243021,0.9412997,0.058700353
11770144,0.9821263,0.017873691
11822163,0.94532263,0.05467739
12333282,0.9922012,0.007798787
13041867,0.9886008,0.011399182
13048618,0.9844648,0.015535172
13052734,0.9700495,0.029950507
13071731,0.97898775,0.02101224
13375937,0.737029,0.26297098
13375939,0.90525115,0.09474888
13506534,0.98318404,0.016815932
13830486,0.9596961,0.04030391
13831089,0.91167253,0.08832745
14079545,0.9444854,0.05551459
14603759,0.97817737,0.02182261
14726901,0.9593039,0.04069608
14730205,0.9810809,0.018919107
14777018,0.97949445,0.020505572
15160075,0.6338768,0.3661232
15276822,0.5206858,0.47931424
15719357,0.9594723,0.04052773
15742021,0.8092638,0.1907362
15742022,0.98914546,0.010854524
16721025,0.91466904,0.08533094
16728571,0.8549927,0.1450073
16748011,0.98090917,0.019090822
21116192,0.89666873,0.10333126
21120755,0.9476584,0.052341577
22806356,0.9877556,0.012244424
22895138,0.8714598,0.1285402
29978508,0.9578634,0.042136606
42624707,0.96049255,0.039507475
44292127,0.98235697,0.017643016
44629858,0.9812586,0.018741414
45051593,0.9579418,0.04205823
